FIPS,Tract,County,State,measure,value
16031950600,Census Tract 9506,Cassia County,Idaho,Vacancy Rate,0.16800920598388952
16033950100,Census Tract 9501,Clark County,Idaho,Vacancy Rate,0.4298642533936652
16035940001,Census Tract 9400.01,Clearwater County,Idaho,Vacancy Rate,0.13275613275613277
16035940002,Census Tract 9400.02,Clearwater County,Idaho,Vacancy Rate,0.1894135962636222
16035970100,Census Tract 9701,Clearwater County,Idaho,Vacancy Rate,0.2950075642965204
16037960200,Census Tract 9602,Custer County,Idaho,Vacancy Rate,0.3890644753476612
16039960100,Census Tract 9601,Elmore County,Idaho,Vacancy Rate,0.36884021901443503
16039960201,Census Tract 9602.01,Elmore County,Idaho,Vacancy Rate,0.030091348737238045
16039960202,Census Tract 9602.02,Elmore County,Idaho,Vacancy Rate,0.025355596784168214
16039960300,Census Tract 9603,Elmore County,Idaho,Vacancy Rate,0.13249370277078085
16039960401,Census Tract 9604.01,Elmore County,Idaho,Vacancy Rate,0.05840634125990822
16039960402,Census Tract 9604.02,Elmore County,Idaho,Vacancy Rate,0.03665987780040733
16039960500,Census Tract 9605,Elmore County,Idaho,Vacancy Rate,0.03026634382566586
16041970100,Census Tract 9701,Franklin County,Idaho,Vacancy Rate,0.06216984965461195
16041970200,Census Tract 9702,Franklin County,Idaho,Vacancy Rate,0.03720405862457723
16043970100,Census Tract 9701,Fremont County,Idaho,Vacancy Rate,0.8583659491193738
16043970200,Census Tract 9702,Fremont County,Idaho,Vacancy Rate,0.21708601521357518
16043970301,Census Tract 9703.01,Fremont County,Idaho,Vacancy Rate,0.1157379056950398
16043970302,Census Tract 9703.02,Fremont County,Idaho,Vacancy Rate,0.07586763518966909
16045960100,Census Tract 9601,Gem County,Idaho,Vacancy Rate,0.02370500438981563
16045960200,Census Tract 9602,Gem County,Idaho,Vacancy Rate,0.04251012145748988
16045960301,Census Tract 9603.01,Gem County,Idaho,Vacancy Rate,0.06759776536312849
16045960302,Census Tract 9603.02,Gem County,Idaho,Vacancy Rate,0.0816
16047960101,Census Tract 9601.01,Gooding County,Idaho,Vacancy Rate,0.06734006734006734
16047960102,Census Tract 9601.02,Gooding County,Idaho,Vacancy Rate,0.089419795221843
16047960201,Census Tract 9602.01,Gooding County,Idaho,Vacancy Rate,0.07497243660418963
16047960202,Census Tract 9602.02,Gooding County,Idaho,Vacancy Rate,0.16541916167664672
16049940000,Census Tract 9400,Idaho County,Idaho,Vacancy Rate,0.1647438855560683
16049960100,Census Tract 9601,Idaho County,Idaho,Vacancy Rate,0.4251679902260232
16049960201,Census Tract 9602.01,Idaho County,Idaho,Vacancy Rate,0.25848303393213573
16049960202,Census Tract 9602.02,Idaho County,Idaho,Vacancy Rate,0.16703393565447333
16049960300,Census Tract 9603,Idaho County,Idaho,Vacancy Rate,0.22249388753056235
16049960400,Census Tract 9604,Idaho County,Idaho,Vacancy Rate,0.44635627530364375
16051960100,Census Tract 9601,Jefferson County,Idaho,Vacancy Rate,0.195822454308094
16051960200,Census Tract 9602,Jefferson County,Idaho,Vacancy Rate,0.0607661822985469
16051960301,Census Tract 9603.01,Jefferson County,Idaho,Vacancy Rate,0.025664527956003668
16051960302,Census Tract 9603.02,Jefferson County,Idaho,Vacancy Rate,0.003168854685377999
16051960401,Census Tract 9604.01,Jefferson County,Idaho,Vacancy Rate,0.02844394868934746
16051960402,Census Tract 9604.02,Jefferson County,Idaho,Vacancy Rate,0.051694915254237285
