FIPS,Tract,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree
56009956500,Census Tract 9565,Converse County,Wyoming,3191,0.27765590723911,0.5393293638357881,0.18301472892510184,0.9103729238483234,0.00407395800689439,0.06486994672516452,0.0,0.020683171419617674,0.017800091282519397,0.8201734367868553,0.23003194888178913,0.10178000912825194
56009956600,Census Tract 9566,Converse County,Wyoming,2836,0.17842031029619182,0.6057827926657263,0.2157968970380818,0.9206629055007052,0.0,0.045133991537376586,0.0,0.0342031029619182,0.014103730664240218,0.9240218380345769,0.21792538671519562,0.09281164695177434
56009956700,Census Tract 9567,Converse County,Wyoming,2992,0.24532085561497327,0.5782085561497327,0.17647058823529413,0.93048128342246,0.0,0.03609625668449198,0.0,0.03342245989304813,0.0,0.8455497382198953,0.16178010471204188,0.07801047120418848
56011950200,Census Tract 9502,Crook County,Wyoming,4413,0.29141173804668025,0.5182415590301382,0.1903467029231815,0.920462270564242,0.0,0.03535010197144799,0.0056650804441423066,0.038522547020167684,0.007422402159244264,0.9119433198380567,0.15182186234817813,0.01349527665317139
56011950300,Census Tract 9503,Crook County,Wyoming,2845,0.1789103690685413,0.5644991212653778,0.2565905096660808,0.9339191564147628,0.0,0.01757469244288225,0.003163444639718805,0.04534270650263621,0.0,0.9314612089481199,0.3469776297001428,0.05616373155640171
56013000100,Census Tract 1,Fremont County,Wyoming,3886,0.27509006690684507,0.5730828615542974,0.15182707153885744,0.817807514153371,0.0,0.08106021616057643,0.0,0.10113226968605249,0.0035573122529644267,0.8790513833992095,0.3308300395256917,0.17470355731225296
56013000200,Census Tract 2,Fremont County,Wyoming,3727,0.27770324657901796,0.5406493158035954,0.18164743761738664,0.8585994097129058,0.0059028709417762275,0.06546820499060907,0.002683123155352831,0.06734639119935605,0.0,0.9679358717434869,0.5198396793587174,0.19318637274549097
56013000301,Census Tract 3.01,Fremont County,Wyoming,2621,0.12170927127050744,0.47310186951545213,0.40518885921404046,0.9027088897367417,0.027088897367417018,0.0049599389545974815,0.0,0.0652422739412438,0.007369875633348687,0.8724090280976509,0.3215108245048365,0.14048825426070935
56013000302,Census Tract 3.02,Fremont County,Wyoming,1765,0.21643059490084987,0.6073654390934844,0.17620396600566574,0.8917847025495751,0.0,0.036260623229461754,0.0,0.07195467422096317,0.0038284839203675345,0.7756508422664625,0.07580398162327719,0.020673813169984685
56013000400,Census Tract 4,Fremont County,Wyoming,1470,0.10204081632653061,0.5462585034013605,0.3517006802721088,0.9421768707482994,0.0,0.017006802721088437,0.0,0.04081632653061224,0.0,0.9222133119486768,0.2854851643945469,0.057738572574178026
