FIPS,County,State,Type,RE,Sex,All Site,Bladder,Brain & ONS,Cervix,Colon & Rectum,"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Melanoma of the Skin,Non-Hodgkin Lymphoma,Oral Cavity & Pharynx,Ovary,Pancreas,Prostate,Stomach,Thyroid
30007,Broadwater County,Montana,Mortality,All,All,116.1,,,,,,,,,,,28.1,,,,,,,,
30007,Broadwater County,Montana,Mortality,All,Female,83.7,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,All,Male,146.7,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,White NH,All,121.1,,,,,,,,,,,29.1,,,,,,,,
30007,Broadwater County,Montana,Mortality,White NH,Female,87.6,,,,,,,,,,,,,,,,,,,
30007,Broadwater County,Montana,Mortality,White NH,Male,152.9,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,All,All,110.3,,,,,,,,,,,24.4,,,,,,,,
30009,Carbon County,Montana,Mortality,All,Female,113.9,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,All,Male,108.1,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,White NH,All,113.9,,,,,,,,,,,25.3,,,,,,,,
30009,Carbon County,Montana,Mortality,White NH,Female,117.4,,,,,,,,,,,,,,,,,,,
30009,Carbon County,Montana,Mortality,White NH,Male,111.9,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,All,All,141.8,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,All,Male,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,White NH,All,146.4,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
30011,Carter County,Montana,Mortality,White NH,Male,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,All,All,143.7,4.1,4.4,,13.8,,2.9,,5.2,5.4,6.9,32.8,2.6,4.9,,,7.9,,,
30013,Cascade County,Montana,Mortality,All,Female,131.5,,,,11.6,,,17.4,,,4.9,33.5,,,,6.8,7.1,,,
30013,Cascade County,Montana,Mortality,All,Male,161.5,7.8,,,17.4,,,,5.9,7.0,9.2,32.1,,6.5,,,8.7,19.4,,
30013,Cascade County,Montana,Mortality,American Indian/Alaska Native NH,All,209.7,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,American Indian/Alaska Native NH,Female,232.0,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,American Indian/Alaska Native NH,Male,199.2,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Mortality,White NH,All,142.2,4.3,4.8,,14.2,,,,5.3,5.3,6.4,32.8,2.7,4.7,,,7.8,,,
30013,Cascade County,Montana,Mortality,White NH,Female,129.8,,,,12.6,,,17.2,,,,33.3,,,,6.4,7.2,,,
30013,Cascade County,Montana,Mortality,White NH,Male,159.8,8.1,,,17.0,,,,6.2,6.9,8.4,32.1,,,,,8.4,19.8,,
30015,Chouteau County,Montana,Mortality,All,All,136.0,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,All,Female,116.0,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,All,Male,157.5,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,White NH,All,143.7,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,White NH,Female,126.6,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Mortality,White NH,Male,161.3,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,All,All,163.1,,,,,,,,,,,31.5,,,,,,,,
30017,Custer County,Montana,Mortality,All,Female,99.5,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,All,Male,246.6,,,,,,,,,,,50.9,,,,,,,,
30017,Custer County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,White NH,All,166.2,,,,,,,,,,,32.6,,,,,,,,
30017,Custer County,Montana,Mortality,White NH,Female,99.0,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Mortality,White NH,Male,254.2,,,,,,,,,,,52.8,,,,,,,,
30019,Daniels County,Montana,Mortality,All,All,143.9,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,All,Male,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,White NH,All,148.4,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Mortality,White NH,Male,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,All,All,128.7,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,All,Female,62.8,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,All,Male,216.7,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,White NH,All,131.1,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,White NH,Female,62.3,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Mortality,White NH,Male,222.4,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,All,All,149.6,,,,,,,,,,,37.9,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,All,Female,127.5,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,All,Male,178.5,,,,,,,,,,,42.3,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,White NH,All,147.6,,,,,,,,,,,38.5,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,White NH,Female,121.4,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Mortality,White NH,Male,178.6,,,,,,,,,,,42.2,,,,,,,,
30025,Fallon County,Montana,Mortality,All,All,138.3,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,All,Male,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,White NH,All,142.6,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Mortality,White NH,Male,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,All,All,139.9,,,,,,,,,,,28.3,,,,,,,,
30027,Fergus County,Montana,Mortality,All,Female,104.3,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,All,Male,185.6,,,,,,,,,,,,,,,,,40.7,,
30027,Fergus County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,White NH,All,142.3,,,,,,,,,,,29.2,,,,,,,,
30027,Fergus County,Montana,Mortality,White NH,Female,105.1,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Mortality,White NH,Male,191.3,,,,,,,,,,,,,,,,,42.4,,
30029,Flathead County,Montana,Mortality,All,All,137.6,5.0,5.6,,11.7,,3.5,,4.3,4.1,6.5,24.4,2.4,5.7,3.0,,10.0,,,
30029,Flathead County,Montana,Mortality,All,Female,115.6,,5.3,,11.2,,,15.7,,,4.1,21.3,,,,5.3,8.2,,,
30029,Flathead County,Montana,Mortality,All,Male,163.5,8.6,6.1,,11.9,,5.2,,5.8,4.2,8.9,28.3,,8.0,,,12.2,20.3,,
30029,Flathead County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Mortality,White NH,All,138.8,4.8,5.7,,12.1,,3.4,,4.1,4.2,6.8,24.8,2.3,5.7,3.1,,10.2,,,
30029,Flathead County,Montana,Mortality,White NH,Female,115.8,,5.6,,11.4,,,16.3,,,4.2,21.7,,,,5.5,8.1,,,
30029,Flathead County,Montana,Mortality,White NH,Male,165.2,8.4,5.9,,12.3,,5.1,,5.7,4.3,9.2,28.6,,7.9,,,12.5,20.8,,
30031,Gallatin County,Montana,Mortality,All,All,118.2,3.2,6.0,,9.8,,3.4,,3.5,4.3,4.2,17.4,2.8,4.9,,,8.8,,,
30031,Gallatin County,Montana,Mortality,All,Female,106.7,,,,9.3,,,19.2,,,,16.0,,,,5.5,7.4,,,
30031,Gallatin County,Montana,Mortality,All,Male,135.3,,8.6,,11.0,,6.3,,5.7,,,18.9,,,,,10.1,24.5,,
30031,Gallatin County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30031,Gallatin County,Montana,Mortality,White NH,All,118.4,3.2,6.0,,9.8,,3.1,,3.6,4.4,3.9,17.1,2.9,5.0,,,8.9,,,
30031,Gallatin County,Montana,Mortality,White NH,Female,107.2,,,,9.5,,,19.0,,,,15.8,,,,5.7,7.6,,,
30031,Gallatin County,Montana,Mortality,White NH,Male,135.1,,8.5,,10.8,,5.8,,5.9,,,18.6,,,,,10.1,24.7,,
30033,Garfield County,Montana,Mortality,All,All,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,All,Male,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,White NH,All,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
30033,Garfield County,Montana,Mortality,White NH,Male,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,All,All,168.8,,,,,,,,,,,38.6,,,,,,,,
30035,Glacier County,Montana,Mortality,All,Female,135.4,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,All,Male,209.1,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,American Indian/Alaska Native NH,All,199.9,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,American Indian/Alaska Native NH,Female,175.0,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,American Indian/Alaska Native NH,Male,228.4,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,White NH,All,139.3,,,,,,,,,,,,,,,,,,,
30035,Glacier County,Montana,Mortality,White NH,Female,96.3,,,,,,,,,,,,,,,,,,,
