FIPS,County,State,measure,value
56035,Sublette County,Wyoming,No Vehicle,0.01079219288174512
56037,Sweetwater County,Wyoming,No Vehicle,0.012826741813234866
56039,Teton County,Wyoming,No Vehicle,0.015239477503628448
56041,Uinta County,Wyoming,No Vehicle,0.008459342286137253
56043,Washakie County,Wyoming,No Vehicle,0.017507185785210346
56045,Weston County,Wyoming,No Vehicle,0.0027220142905750254
16001,Ada County,Idaho,Single Parent Household,0.05254903195010517
16003,Adams County,Idaho,Single Parent Household,0.01007705986959099
16005,Bannock County,Idaho,Single Parent Household,0.055956457925636006
16007,Bear Lake County,Idaho,Single Parent Household,0.045200172191132156
16009,Benewah County,Idaho,Single Parent Household,0.04364871928907475
16011,Bingham County,Idaho,Single Parent Household,0.048377807640622
16013,Blaine County,Idaho,Single Parent Household,0.0699075069907507
16015,Boise County,Idaho,Single Parent Household,0.02561837455830389
16017,Bonner County,Idaho,Single Parent Household,0.04061784897025172
16019,Bonneville County,Idaho,Single Parent Household,0.05761520682986652
16021,Boundary County,Idaho,Single Parent Household,0.030360934182590234
16023,Butte County,Idaho,Single Parent Household,0.076171875
16025,Camas County,Idaho,Single Parent Household,0.021671826625386997
16027,Canyon County,Idaho,Single Parent Household,0.05335641180012041
16029,Caribou County,Idaho,Single Parent Household,0.02334784329244163
16031,Cassia County,Idaho,Single Parent Household,0.042787286063569685
16033,Clark County,Idaho,Single Parent Household,0.011627906976744186
16035,Clearwater County,Idaho,Single Parent Household,0.031330105383081744
16037,Custer County,Idaho,Single Parent Household,0.0
16039,Elmore County,Idaho,Single Parent Household,0.04897769516728624
16041,Franklin County,Idaho,Single Parent Household,0.023758561643835618
16043,Fremont County,Idaho,Single Parent Household,0.04236111111111111
16045,Gem County,Idaho,Single Parent Household,0.07059477487493052
16047,Gooding County,Idaho,Single Parent Household,0.046554590799926104
16049,Idaho County,Idaho,Single Parent Household,0.03271240345297592
16051,Jefferson County,Idaho,Single Parent Household,0.03824171256364959
16053,Jerome County,Idaho,Single Parent Household,0.05635195254572417
16055,Kootenai County,Idaho,Single Parent Household,0.0445509089280917
16057,Latah County,Idaho,Single Parent Household,0.03854604808839224
16059,Lemhi County,Idaho,Single Parent Household,0.041165865384615384
16061,Lewis County,Idaho,Single Parent Household,0.02937420178799489
16063,Lincoln County,Idaho,Single Parent Household,0.056338028169014086
16065,Madison County,Idaho,Single Parent Household,0.01719676099841389
16067,Minidoka County,Idaho,Single Parent Household,0.04482204977254482
16069,Nez Perce County,Idaho,Single Parent Household,0.05086428404578369
16071,Oneida County,Idaho,Single Parent Household,0.025529603476371537
16073,Owyhee County,Idaho,Single Parent Household,0.07002602318429146
16075,Payette County,Idaho,Single Parent Household,0.05186056458511548
16077,Power County,Idaho,Single Parent Household,0.07487832272557095
16079,Shoshone County,Idaho,Single Parent Household,0.05129609346476816
16081,Teton County,Idaho,Single Parent Household,0.039379198517489
16083,Twin Falls County,Idaho,Single Parent Household,0.04982014388489209
16085,Valley County,Idaho,Single Parent Household,0.016815554387808723
16087,Washington County,Idaho,Single Parent Household,0.08110065170166546
30001,Beaverhead County,Montana,Single Parent Household,0.031409788166544925
30003,Big Horn County,Montana,Single Parent Household,0.06018774157923799
30005,Blaine County,Montana,Single Parent Household,0.08586525759577279
30007,Broadwater County,Montana,Single Parent Household,0.018454038997214484
30009,Carbon County,Montana,Single Parent Household,0.026236559139784947
30011,Carter County,Montana,Single Parent Household,0.020066889632107024
30013,Cascade County,Montana,Single Parent Household,0.06559273505509443
30015,Chouteau County,Montana,Single Parent Household,0.041666666666666664
30017,Custer County,Montana,Single Parent Household,0.02942353883106485
30019,Daniels County,Montana,Single Parent Household,0.014005602240896359
30021,Dawson County,Montana,Single Parent Household,0.04403183023872679
30023,Deer Lodge County,Montana,Single Parent Household,0.0804889298892989
30025,Fallon County,Montana,Single Parent Household,0.03006872852233677
30027,Fergus County,Montana,Single Parent Household,0.03220208252988816
30029,Flathead County,Montana,Single Parent Household,0.04134838923945533
30031,Gallatin County,Montana,Single Parent Household,0.03197978025650666
30033,Garfield County,Montana,Single Parent Household,0.02912621359223301
30035,Glacier County,Montana,Single Parent Household,0.14131736526946106
30037,Golden Valley County,Montana,Single Parent Household,0.0
30039,Granite County,Montana,Single Parent Household,0.018615040953090096
30041,Hill County,Montana,Single Parent Household,0.07880347378578322
30043,Jefferson County,Montana,Single Parent Household,0.035462508011108736
30045,Judith Basin County,Montana,Single Parent Household,0.042316258351893093
30047,Lake County,Montana,Single Parent Household,0.06838174273858921
30049,Lewis And Clark County,Montana,Single Parent Household,0.05511707010996995
30051,Liberty County,Montana,Single Parent Household,0.06030855539971949
30053,Lincoln County,Montana,Single Parent Household,0.03039855888313443
30055,McCone County,Montana,Single Parent Household,0.015345268542199489
30057,Madison County,Montana,Single Parent Household,0.007305422871593144
30059,Meagher County,Montana,Single Parent Household,0.0
30061,Mineral County,Montana,Single Parent Household,0.04090471607314726
30063,Missoula County,Montana,Single Parent Household,0.04898307100662094
30065,Musselshell County,Montana,Single Parent Household,0.03088441740758072
30067,Park County,Montana,Single Parent Household,0.039602731222842955
30069,Petroleum County,Montana,Single Parent Household,0.021164021164021163
30071,Phillips County,Montana,Single Parent Household,0.04059462550028588
30073,Pondera County,Montana,Single Parent Household,0.03204830469112866
30075,Powder River County,Montana,Single Parent Household,0.00938337801608579
30077,Powell County,Montana,Single Parent Household,0.030461270670147953
30079,Prairie County,Montana,Single Parent Household,0.0
30081,Ravalli County,Montana,Single Parent Household,0.03422295325515997
30083,Richland County,Montana,Single Parent Household,0.04173106646058733
30085,Roosevelt County,Montana,Single Parent Household,0.0560655737704918
30087,Rosebud County,Montana,Single Parent Household,0.06605323693723299
30089,Sanders County,Montana,Single Parent Household,0.019539170506912444
30091,Sheridan County,Montana,Single Parent Household,0.029881862404447533
30093,Silver Bow County,Montana,Single Parent Household,0.053978779840848805
30095,Stillwater County,Montana,Single Parent Household,0.04104183109707971
30097,Sweet Grass County,Montana,Single Parent Household,0.020055325034578148
30099,Teton County,Montana,Single Parent Household,0.023944805194805196
30101,Toole County,Montana,Single Parent Household,0.014484679665738161
30103,Treasure County,Montana,Single Parent Household,0.04804804804804805
30105,Valley County,Montana,Single Parent Household,0.04341687257324391
30107,Wheatland County,Montana,Single Parent Household,0.056
30109,Wibaux County,Montana,Single Parent Household,0.01072961373390558
30111,Yellowstone County,Montana,Single Parent Household,0.05908950321810978
32001,Churchill County,Nevada,Single Parent Household,0.0498176133402814
32003,Clark County,Nevada,Single Parent Household,0.07378476080863369
32005,Douglas County,Nevada,Single Parent Household,0.040569496690633776
32007,Elko County,Nevada,Single Parent Household,0.06657208911307272
32009,Esmeralda County,Nevada,Single Parent Household,0.0
32011,Eureka County,Nevada,Single Parent Household,0.05263157894736842
32013,Humboldt County,Nevada,Single Parent Household,0.04881190953335242
32015,Lander County,Nevada,Single Parent Household,0.12588652482269502
32017,Lincoln County,Nevada,Single Parent Household,0.08632218844984803
32019,Lyon County,Nevada,Single Parent Household,0.0476599398883641
32021,Mineral County,Nevada,Single Parent Household,0.08399787347155768
32023,Nye County,Nevada,Single Parent Household,0.04545246486931844
32027,Pershing County,Nevada,Single Parent Household,0.05143160127253447
32029,Storey County,Nevada,Single Parent Household,0.030732860520094562
32031,Washoe County,Nevada,Single Parent Household,0.061755534767695665
32033,White Pine County,Nevada,Single Parent Household,0.07344632768361582
32510,Carson City,Nevada,Single Parent Household,0.05947334617854849
49001,Beaver County,Utah,Single Parent Household,0.05109170305676856
