FIPS,Tract,County,State,Gini Coefficient,Economic Segregation,Racial Economic Segregation,Racial Segregation,Gender Pay Gap,Uninsured Children,Uninsured (Black),Uninsured (Hispanic),Living Below Poverty (Black),Living Below Poverty (Hispanic),Lack_English_Prof
30053000402,Census Tract 4.02,Lincoln County,Montana,0.4351,-0.36101083032490977,0.0631768953068592,0.8881966078227761,0.22833102050705967,0.24519940915805022,,0.5766871165644172,,0.0,0.0
30053000500,Census Tract 5,Lincoln County,Montana,0.4887,-0.2972181551976574,0.10907759882869693,0.9067047075606277,-0.26144407739499753,0.13028169014084506,,0.1839080459770115,,,0.00336494340776996
30055954000,Census Tract 9540,McCone County,Montana,0.358,0.0076726342710997444,0.11253196930946291,0.9037800687285223,0.20454545454545459,0.035483870967741936,,,,,0.004219409282700422
30057000101,Census Tract 1.01,Madison County,Montana,0.3795,-0.09504132231404959,0.06887052341597796,0.9532093581283744,0.3696292017384607,0.014814814814814815,,,,,0.0
30057000102,Census Tract 1.02,Madison County,Montana,0.4313,-0.01903553299492386,0.10406091370558376,0.857543466068424,0.44789364122153785,0.4888888888888889,,0.0,,0.0,0.0
30057000200,Census Tract 2,Madison County,Montana,0.4491,-0.11472448057813911,0.07949412827461608,0.9223268325487559,0.2551195399979824,0.07226890756302522,,0.07913669064748201,,0.0,0.0
30057000300,Census Tract 3,Madison County,Montana,0.3767,-0.08422174840085288,0.10127931769722814,0.9296807592752373,0.17259471245571,0.013574660633484163,,0.0,,0.0,0.0
30059000100,Census Tract 1,Meagher County,Montana,0.4631,-0.08752997601918465,0.11750599520383694,0.9229979466119097,0.16495650021892672,0.09269662921348315,,0.0,,0.07692307692307693,0.0
30061964500,Census Tract 9645,Mineral County,Montana,0.3574,-0.096579476861167,0.06639839034205232,0.8784928027095682,0.32321482241040966,0.01981981981981982,0.0,0.0,,0.0,0.0
30061964600,Census Tract 9646,Mineral County,Montana,0.4249,-0.05166051660516605,0.16605166051660517,0.911353711790393,-0.4381003307389144,0.06932773109243698,0.11764705882352941,0.021739130434782608,,0.0,0.0
30063000100,Census Tract 1,Missoula County,Montana,0.4491,0.0751672569854388,0.24439197166469895,0.8010578900969733,0.14204899903589863,0.027928626842513578,0.0,0.0,,0.0,0.02466536321251316
30063000203,Census Tract 2.03,Missoula County,Montana,0.3055,-0.10657193605683836,0.06216696269982238,0.8915948275862069,0.058487351463262116,0.0,0.0,0.176056338028169,,0.0,0.0
30063000204,Census Tract 2.04,Missoula County,Montana,0.5062,-0.36507009345794394,0.02511682242990654,0.7240853658536586,0.06156156156156156,0.0,,0.11330049261083744,,0.0,0.010094637223974764
30063000205,Census Tract 2.05,Missoula County,Montana,0.4999,-0.0670545009185548,0.1374770361298224,0.889261744966443,0.2325895238991934,0.013324450366422385,,0.0,,,0.0035770496494491343
30063000206,Census Tract 2.06,Missoula County,Montana,0.3912,0.03892857142857143,0.15464285714285714,0.9203575240128068,0.19747115193014875,0.005578093306288032,,0.014018691588785047,,0.0,0.00043109642189969824
30063000300,Census Tract 3,Missoula County,Montana,0.5013,-0.4424284717376134,0.034193998604326585,0.8184575389948007,-0.270799523964081,0.0,0.0,0.0,,,0.0
30063000400,Census Tract 4,Missoula County,Montana,0.5104,-0.07431935246504782,0.15011037527593818,0.8881944444444444,0.017768540882622808,0.0,,0.0,,0.0,0.0
30063000501,Census Tract 5.01,Missoula County,Montana,0.6268,-0.15427215189873417,0.23813291139240506,0.8695364238410596,0.34400545789018433,0.0,,0.0,,1.0,0.0
30063000502,Census Tract 5.02,Missoula County,Montana,0.573,-0.10033076074972437,0.1730981256890849,0.9073416222616933,0.17306709722250613,0.05380577427821522,0.0,0.0,,0.0,0.0014889815366289458
30063000700,Census Tract 7,Missoula County,Montana,0.5068,-0.2888157894736842,0.056578947368421055,0.802943287867911,-0.3085754377013108,0.0,,0.0,,0.0,0.0
30063000801,Census Tract 8.01,Missoula County,Montana,0.3877,-0.2607184241019699,0.014484356894553883,0.898910411622276,0.0959342963653308,0.0,,0.21888412017167383,,0.0,0.0
30063000802,Census Tract 8.02,Missoula County,Montana,0.404,-0.07826694619147449,0.11320754716981132,0.8061415220293725,-0.010236983922974563,0.03710575139146568,0.0,0.0,,,0.0
30063000901,Census Tract 9.01,Missoula County,Montana,0.4177,-0.03888481291269259,0.1012472487160675,0.8924565985558458,0.25126845395921305,0.0,,0.0,,0.0,0.001972062448644207
30063000902,Census Tract 9.02,Missoula County,Montana,0.4631,0.12980269989615784,0.2731048805815161,0.92336217552534,0.26783522438104357,0.04781704781704782,0.5,0.0,,0.0,0.0
30063001001,Census Tract 10.01,Missoula County,Montana,0.3901,-0.2568306010928962,0.03946569520340012,0.9206527855936972,-0.14051834325963397,0.0,,0.0,,0.44,0.0058428279287175
30063001002,Census Tract 10.02,Missoula County,Montana,0.4077,-0.07601713062098502,0.033190578158458245,0.5768844221105528,0.3368515017853392,0.018115942028985508,0.0,0.0,0.0,0.0,0.0
30063001100,Census Tract 11,Missoula County,Montana,0.3758,-0.024025974025974027,0.09545454545454546,0.8311031816830211,0.3211268582927126,0.0,,0.0,,0.0,0.0
30063001200,Census Tract 12,Missoula County,Montana,0.4894,-0.16898148148148148,0.12422839506172839,0.8408745247148289,0.4541769240974689,0.07175712971481141,,0.0,,,0.0
30063001302,Census Tract 13.02,Missoula County,Montana,0.4786,0.18832997987927566,0.30261569416498996,0.8812012609922018,0.19660601104068698,0.008928571428571428,0.0,0.0,,0.0,0.004256768261535842
30063001303,Census Tract 13.03,Missoula County,Montana,0.4295,-0.05134854771784232,0.12863070539419086,0.9006637674525063,0.11171478426395942,0.0,0.0,0.0,0.0,0.0,0.009968392900559203
30063001304,Census Tract 13.04,Missoula County,Montana,0.4451,0.22896133434420016,0.27179681576952236,0.8946479605092231,-0.1302864728036055,0.05216360403082395,1.0,0.0,,0.0,0.00578501278084219
30063001401,Census Tract 14.01,Missoula County,Montana,0.5339,0.17641921397379912,0.3170305676855895,0.8761061946902655,0.259055563194158,0.0,0.0,0.0,,0.0,0.0
30063001402,Census Tract 14.02,Missoula County,Montana,0.3696,0.0006872852233676976,0.11065292096219931,0.8880098887515451,0.04948596283115858,0.048109965635738834,0.0,0.11981566820276497,,0.0,0.0
30063001501,Census Tract 15.01,Missoula County,Montana,0.3775,-0.13816425120772946,0.08115942028985507,0.9580952380952381,0.023065662155889566,0.0,0.0,0.0,0.0,0.0,0.0
30063001502,Census Tract 15.02,Missoula County,Montana,0.3759,0.0389321468298109,0.14516129032258066,0.9200995925758262,0.08868726353350431,0.011764705882352941,0.0,0.0,,,0.010272336359292882
30063001601,Census Tract 16.01,Missoula County,Montana,0.3547,0.1341991341991342,0.20292207792207792,0.8375172959082823,0.19873512410744643,0.010309278350515464,0.4782608695652174,0.3644859813084112,0.0,,0.016627584736729907
30063001602,Census Tract 16.02,Missoula County,Montana,0.5047,-0.03878326996197719,0.17490494296577946,0.9778650481970724,0.3011173750126591,0.040268456375838924,,,,,0.0
30063001801,Census Tract 18.01,Missoula County,Montana,0.3909,-0.1877444589308996,0.06910039113428944,0.6537084398976982,0.35339152025883147,0.042735042735042736,,0.0,,,0.0
30063001802,Census Tract 18.02,Missoula County,Montana,0.5103,-0.09795630725863284,0.12403100775193798,0.8939873417721519,-0.24891920453453742,0.09533898305084745,0.0,0.0,,0.0,0.0
30065000100,Census Tract 1,Musselshell County,Montana,0.4134,-0.08633696563285834,0.08214585079631181,0.8963268108479231,0.4059360104248826,0.06822262118491922,,0.0410958904109589,,0.0,0.0
30065000200,Census Tract 2,Musselshell County,Montana,0.4975,-0.2648305084745763,0.048728813559322036,0.9144704127299851,0.19752612497334188,0.0387243735763098,,0.0,,0.0,0.006697578567748583
30067000100,Census Tract 1,Park County,Montana,0.6102,-0.008859357696566999,0.12403100775193798,0.9226130653266331,0.1234740742005429,0.041025641025641026,,0.0,,0.0,0.0
30067000200,Census Tract 2,Park County,Montana,0.4297,0.1734455352968677,0.3006077606358111,0.940056134723336,0.18064461407972854,0.1095066185318893,,0.57,,0.43478260869565216,0.0
30067000300,Census Tract 3,Park County,Montana,0.4947,-0.2420844327176781,0.0758575197889182,0.9267993874425727,0.29304907511572575,0.03770949720670391,,0.3076923076923077,,0.0,0.0
30067000400,Census Tract 4,Park County,Montana,0.3757,-0.07580952380952381,0.088,0.9246258018531718,0.12520706003312965,0.042071197411003236,,0.0,,0.0,0.0
30067000500,Census Tract 5,Park County,Montana,0.4268,-0.04931192660550459,0.14678899082568808,0.8341296928327645,0.22311903293911028,0.0,0.0,0.15384615384615385,,0.0,0.006232686980609419
30067980600,Census Tract 9806,Park County,Montana,,,,,0.0,,,,,,
30069000100,Census Tract 1,Petroleum County,Montana,0.3807,-0.13227513227513227,0.08994708994708994,0.9807692307692307,-0.023708737864077678,0.07792207792207792,,,,,0.0
30071060200,Census Tract 602,Phillips County,Montana,0.4031,-0.12864493996569468,0.07604345340194396,0.8254193243562485,0.3577034130450877,0.011834319526627219,,0.4270833333333333,,0.0,0.0
30073977000,Census Tract 9770,Pondera County,Montana,0.4149,-0.00435097897026831,0.14358230601885424,0.9141932002158661,0.23410577498215213,0.03859250851305335,,0.0,,0.6,0.013138686131386862
30073977200,Census Tract 9772,Pondera County,Montana,0.4815,-0.24806201550387597,0.06847545219638243,0.5839544059622972,0.24840918598762574,0.041050903119868636,0.0,0.1388888888888889,,0.0,0.011526048870447211
30075000100,Census Tract 1,Powder River County,Montana,0.4743,-0.1353887399463807,0.11394101876675604,0.9176536943034405,-0.31946041786467316,0.0,,0.28205128205128205,,0.0,0.0
30077000100,Census Tract 1,Powell County,Montana,0.4587,-0.045627376425855515,0.10076045627376426,0.9462989840348331,-0.02117925780691543,0.11513157894736842,,0.0,,,0.0
30077000200,Census Tract 2,Powell County,Montana,0.4506,-0.208803611738149,0.05869074492099323,0.850355871886121,0.27289952153110053,0.08776595744680851,0.0,0.0,,,0.0
30079000100,Census Tract 1,Prairie County,Montana,0.5225,-0.24948453608247423,0.07010309278350516,0.897116134060795,0.6845382103642547,0.0,,0.0,,,0.0
30081000100,Census Tract 1,Ravalli County,Montana,0.401,0.06195244055068836,0.1658322903629537,0.8063550541100621,0.47786016800101305,0.07692307692307693,,0.0,,0.0,0.0
30081000201,Census Tract 2.01,Ravalli County,Montana,0.5087,-0.12134831460674157,0.1258426966292135,0.9279849870982876,0.3156444502074689,0.06535947712418301,0.0,0.34210526315789475,,0.0,0.0024685262898049864
30081000203,Census Tract 2.03,Ravalli County,Montana,0.4074,0.19317235636969193,0.2472939217318901,0.9081739130434783,0.4444413793103448,0.008710801393728223,0.0,0.0,,0.0,0.0
30081000204,Census Tract 2.04,Ravalli County,Montana,0.4009,0.03967168262653899,0.19288645690834474,0.9296218487394958,0.16172334270898592,0.1933739012846518,,0.0,,0.0,0.0
30081000300,Census Tract 3,Ravalli County,Montana,0.4441,-0.028869286287089013,0.11948676824378508,0.806554247534203,0.13716892215417953,0.0874074074074074,0.0,0.3448275862068966,,0.0,0.0
30081000401,Census Tract 4.01,Ravalli County,Montana,0.408,-0.02914572864321608,0.16080402010050251,0.8784388995521433,0.10470668485675305,0.2281134401972873,0.0,0.15677966101694915,,0.0,0.0
30081000402,Census Tract 4.02,Ravalli County,Montana,0.449,-0.019842910293509715,0.16122364613476645,0.9151429078643707,0.12098991750687438,0.0,0.0,0.0,,0.0,0.0
30081000501,Census Tract 5.01,Ravalli County,Montana,0.4148,0.10546139359698682,0.11299435028248588,0.9189895470383276,0.27151931930765194,0.0,,0.0,,0.0,0.0
30081000502,Census Tract 5.02,Ravalli County,Montana,0.4191,-0.19306310071040536,0.07062264939406603,0.9205698251672783,-0.02220940294202478,0.0,,0.0,,0.0,0.0
30081000601,Census Tract 6.01,Ravalli County,Montana,0.4463,0.04499274310595065,0.20029027576197386,0.9899180844360429,0.046945026042117255,0.0,,0.0,,,0.0
30081000602,Census Tract 6.02,Ravalli County,Montana,0.4646,-0.22172751558325912,0.0943900267141585,0.922021796317174,-0.0760615384615384,0.06186374314800313,,0.08284023668639054,,0.21428571428571427,0.0
30081000700,Census Tract 7,Ravalli County,Montana,0.587,-0.2807570977917981,0.05783385909568875,0.8691437802907916,0.5182139534883721,0.17098445595854922,0.0,0.0,,0.0,0.0
30081000800,Census Tract 8,Ravalli County,Montana,0.4218,-0.0380794701986755,0.11423841059602649,0.9173419773095624,0.3433922619910158,0.0,,0.1038961038961039,,1.0,0.007481296758104738
30083070100,Census Tract 701,Richland County,Montana,0.3767,-0.032407407407407406,0.11574074074074074,0.9016493585827734,0.2524374510923588,0.028350515463917526,0.0,0.19298245614035087,0.0,0.0,0.0
30083070200,Census Tract 702,Richland County,Montana,0.4288,-0.13210227272727273,0.11647727272727272,0.9440042260961437,0.3457495851004979,0.04361873990306947,,0.0,,,0.013921113689095127
30083070301,Census Tract 703.01,Richland County,Montana,0.4679,-0.14019448946515398,0.11993517017828201,0.7726144022703086,0.5847435059433026,0.035398230088495575,,0.05084745762711865,,0.0,0.0
30083070302,Census Tract 703.02,Richland County,Montana,0.4898,-0.21603260869565216,0.09375,0.8753142282554047,0.2178787056509056,0.045180722891566265,,0.2032520325203252,,0.0,0.004782146652497344
30083070400,Census Tract 704,Richland County,Montana,0.4262,0.015741507870753936,0.11930405965202982,0.9138044914134742,0.3148222362168661,0.08191126279863481,,0.0,,0.0,0.0
30085080100,Census Tract 801,Roosevelt County,Montana,0.3617,-0.006756756756756757,0.15033783783783783,0.7635746606334841,0.20810640077854226,0.07054673721340388,0.0,0.11363636363636363,,0.0,0.0
30085940001,Census Tract 9400.01,Roosevelt County,Montana,0.4322,-0.2663786897048236,0.038876889848812095,0.2554130754677318,0.010228933268387697,0.3255372945638432,0.0,0.27106227106227104,,0.5609756097560976,0.0025557620817843866
30085940002,Census Tract 9400.02,Roosevelt County,Montana,0.4983,-0.3208606173994387,0.03461178671655753,0.21080954609265326,0.11255710306406685,0.3901699029126214,,0.45569620253164556,,0.0,0.0
30087000100,Census Tract 1,Rosebud County,Montana,0.4311,-0.24905183312262957,0.03666245259165613,0.8458686440677966,0.5148936170212766,0.05412371134020619,,0.0,,0.0,0.0
30087000200,Census Tract 2,Rosebud County,Montana,0.4999,-0.30344827586206896,0.04655172413793104,0.7691029900332226,0.13180110497237574,0.3244444444444444,,0.5068493150684932,,0.0,0.036155202821869487
30087000300,Census Tract 3,Rosebud County,Montana,0.3772,0.031880977683315624,0.1381509032943677,0.705199828104856,0.4926242055944705,0.06223479490806223,,0.1225296442687747,,0.0,0.0
30087940400,Census Tract 9404,Rosebud County,Montana,0.4451,-0.3761969904240766,0.006839945280437756,0.036665513663092356,-0.027651115254161196,0.35459817729908866,0.0,0.06451612903225806,,0.0,0.009280742459396751
30089000100,Census Tract 1,Sanders County,Montana,0.5076,-0.2911261027503892,0.06071613907628438,0.9059299833293641,0.23582089552238805,0.11234177215189874,0.0,0.0,,0.0,0.006894853484363458
30089000201,Census Tract 2.01,Sanders County,Montana,0.4249,-0.22172949002217296,0.07649667405764966,0.9496826835902086,0.10892910524984478,0.2160919540229885,,0.14,,,0.0019212295869356388
30089000202,Census Tract 2.02,Sanders County,Montana,0.3511,-0.2092074592074592,0.011072261072261072,0.8992555831265509,0.26426408942710755,0.14017521902377972,1.0,0.19,,0.0,0.0
30089940300,Census Tract 9403,Sanders County,Montana,0.4914,-0.3931818181818182,0.04772727272727273,0.7655963302752293,0.13254333147375108,0.21548117154811716,0.0,0.1044776119402985,,0.0,0.009671179883945842
30091090200,Census Tract 902,Sheridan County,Montana,0.5169,-0.07303974221267455,0.14178302900107412,0.9097744360902256,0.4830785293459616,0.07093425605536333,,0.0,,1.0,0.0
30091090400,Census Tract 904,Sheridan County,Montana,0.5315,-0.05708661417322835,0.16338582677165353,0.8721286370597243,0.0178105263157895,0.41454545454545455,,0.0,,0.05263157894736842,0.0017035775127768314
30093000101,Census Tract 1.01,Silver Bow County,Montana,0.4215,-0.29466357308584684,0.07308584686774942,0.8115362649914335,0.4266855444991724,0.0,,0.0,,0.0,0.0
30093000102,Census Tract 1.02,Silver Bow County,Montana,0.4689,-0.6298076923076923,0.0,0.7878689588063574,0.04335410176531673,0.05,,0.06093189964157706,,1.0,0.0
30093000200,Census Tract 2,Silver Bow County,Montana,0.4465,-0.2245820153637596,0.05603253502033439,0.8767095736122285,0.37488459384601414,0.022435897435897436,0.0,0.0,,0.0,0.006964358869315854
30093000300,Census Tract 3,Silver Bow County,Montana,0.4589,-0.16086235489220563,0.02321724709784411,0.8357611070648215,0.20532336721206867,0.015105740181268883,,0.0,,0.0,0.028842504743833017
30093000400,Census Tract 4,Silver Bow County,Montana,0.4114,-0.22202694786174576,0.012888107791446984,0.9105263157894737,0.11295091661738621,0.0,0.0,0.0,,0.0,0.0
30093000500,Census Tract 5,Silver Bow County,Montana,0.5949,-0.07370184254606366,0.11948632049134561,0.8913356657748508,0.0190452245513687,0.0,,0.0,,1.0,0.0
30093000600,Census Tract 6,Silver Bow County,Montana,0.4663,-0.23739402052655065,0.07362784471218206,0.93468568880963,0.31805977026103815,0.0,,0.0,,,0.0061801758973140004
30093000700,Census Tract 7,Silver Bow County,Montana,0.4566,-0.0988567585743107,0.1472763954270343,0.9620476610767873,0.3098386705809475,0.0,,0.0,,0.0,0.0
30093000800,Census Tract 8,Silver Bow County,Montana,0.4258,0.07182795698924731,0.20387096774193547,0.9448504983388705,0.31554045222846683,0.036055923473142015,,0.06578947368421052,,0.15789473684210525,0.0
30095966400,Census Tract 9664,Stillwater County,Montana,0.4284,0.07774480712166172,0.22611275964391692,0.9017267648552565,0.5155809939129645,0.017462165308498253,,0.0149812734082397,,0.41025641025641024,0.0023455824863174357
30095966500,Census Tract 9665,Stillwater County,Montana,0.5325,-0.01330603889457523,0.16786079836233367,0.9373024236037935,0.6087167630057804,0.0326530612244898,,0.5,,0.0,0.0
30095966600,Census Tract 9666,Stillwater County,Montana,0.3932,0.0026338893766461808,0.16769095697980685,0.9223424570337365,0.32873486430062626,0.029308323563892145,0.0,0.0,,0.0,0.0
30097967000,Census Tract 9670,Sweet Grass County,Montana,0.4382,-0.09820193637621023,0.07330567081604426,0.8942385718149851,0.2376501437996955,0.07397959183673469,0.0,0.0,,0.0,0.0025817555938037868
30099000100,Census Tract 1,Teton County,Montana,0.3865,-0.1023391812865497,0.09210526315789473,0.9112947658402204,0.3349694744741699,0.28294573643410853,,0.0,,0.0,0.003599280143971206
30099000200,Census Tract 2,Teton County,Montana,0.4713,-0.05731707317073171,0.12317073170731707,0.885817852288174,0.285068362365572,0.02865329512893983,0.0,0.0,,0.0,0.0
30099000300,Census Tract 3,Teton County,Montana,0.3431,-0.2375,0.017708333333333333,0.9431407942238267,0.04641874500754417,0.018648018648018648,0.0,0.0,,0.0,0.00047938638542665386
30101000100,Census Tract 1,Toole County,Montana,0.3696,-0.08037825059101655,0.12056737588652482,0.9422665716322167,0.18010752688172038,0.220703125,,0.0,,0.0,0.010852713178294573
30101000200,Census Tract 2,Toole County,Montana,0.4447,-0.14795918367346939,0.11370262390670553,0.831973898858075,-0.01929605591612571,0.0,0.675,0.0,,0.0,0.0
30101980000,Census Tract 9800,Toole County,Montana,,,,0.58,0.0,,,,,,0.0
30103963500,Census Tract 9635,Treasure County,Montana,0.4154,-0.0960960960960961,0.07807807807807808,0.9441176470588235,-0.09006324218572281,0.007936507936507936,,0.2413793103448276,,1.0,0.0
30105100100,Census Tract 1001,Valley County,Montana,0.3796,-0.03067484662576687,0.10889570552147239,0.9340166559897501,0.119421882000039,0.0,,0.0,,0.0,0.0
30105100500,Census Tract 1005,Valley County,Montana,0.4104,-0.16208530805687205,0.12132701421800948,0.9211160868067516,0.2595000722438954,0.013530135301353014,0.0,0.0,,,0.0
30105940600,Census Tract 9406,Valley County,Montana,0.416,-0.08969804618117229,0.06039076376554174,0.7166450777202072,0.30870647238739335,0.06992084432717678,0.6666666666666666,0.22077922077922077,0.0,0.42105263157894735,0.0003360215053763441
30107000100,Census Tract 1,Wheatland County,Montana,0.5009,-0.224,0.10171428571428572,0.912621359223301,0.19841269841269837,0.31072210065645517,0.0,0.37209302325581395,,,0.0
30109000100,Census Tract 1,Wibaux County,Montana,0.4147,-0.17381974248927037,0.045064377682403435,0.8739946380697051,0.2696895790818443,0.13395638629283488,0.0,0.35802469135802467,,0.0,0.006815968841285297
30111000200,Census Tract 2,Yellowstone County,Montana,0.4058,-0.37007424328954885,-0.014277555682467162,0.6182983682983683,0.10166241635188766,0.0,0.40816326530612246,0.19424460431654678,,0.25,0.0
30111000300,Census Tract 3,Yellowstone County,Montana,0.4197,-0.2550771730300569,0.0463038180341186,0.688533941814033,0.017021534361086665,0.023337222870478413,0.0,0.1747787610619469,,0.0,0.005028098195800059
30111000401,Census Tract 4.01,Yellowstone County,Montana,0.4624,-0.3715146948003014,0.04822908816880181,0.7788498649170205,0.19971317542561062,0.09172661870503597,,0.0,,1.0,0.0
30111000402,Census Tract 4.02,Yellowstone County,Montana,0.4651,-0.1897001303780965,0.01303780964797914,0.5628063725490197,-0.18293687707641193,0.019938650306748466,0.6194690265486725,0.2465753424657534,,0.0,0.0
30111000500,Census Tract 5,Yellowstone County,Montana,0.4296,-0.00878003696857671,0.1455637707948244,0.849483204134367,0.29608876648147264,0.0,0.0,0.0,,0.0,0.0
30111000600,Census Tract 6,Yellowstone County,Montana,0.4006,0.15130023640661938,0.23167848699763594,0.8504780114722753,0.01621232434579667,0.04308797127468582,0.23076923076923078,0.06818181818181818,,,0.00390625
30111000701,Census Tract 7.01,Yellowstone County,Montana,0.3484,0.18045435062151735,0.23531933133304758,0.9604959630911188,0.24874002822336783,0.06794520547945206,0.0,,,,0.0067506750675067504
30111000704,Census Tract 7.04,Yellowstone County,Montana,0.3739,0.10308555399719495,0.2131837307152875,0.8784390791690062,0.4009387351778656,0.0,1.0,0.0,,0.12121212121212122,0.002959455460195324
30111000705,Census Tract 7.05,Yellowstone County,Montana,0.344,-0.04617414248021108,0.05870712401055409,0.7217809867629362,0.28351100022680875,0.052702702702702706,0.0,0.0,,0.14285714285714285,0.0
30111000706,Census Tract 7.06,Yellowstone County,Montana,0.422,-0.2613933996856993,0.03143006809848088,0.8345070422535211,0.17503870634784102,0.0,0.0,0.09309309309309309,,0.0,0.005187005187005187
30111000707,Census Tract 7.07,Yellowstone County,Montana,0.3496,0.006645817044566067,0.10672400312744332,0.8139466744799296,0.2516803699110437,0.0,0.0,0.04771784232365145,,0.0,0.0009404388714733542
30111000708,Census Tract 7.08,Yellowstone County,Montana,0.3886,-0.19721577726218098,0.08004640371229699,0.7811320754716982,0.006864564007421192,0.24437299035369775,0.0,0.0,0.0,0.0,0.0
30111000800,Census Tract 8,Yellowstone County,Montana,0.4408,-0.08376068376068375,0.101994301994302,0.8392857142857143,0.220184842883549,0.07564422277639235,,0.05410821643286573,,0.803921568627451,0.0
30111000901,Census Tract 9.01,Yellowstone County,Montana,0.411,-0.09295499021526418,0.11350293542074363,0.8340940209949794,0.15661805692913522,0.04497907949790795,0.0,0.24216524216524216,,0.0,0.0
30111000902,Census Tract 9.02,Yellowstone County,Montana,0.3544,-0.19130004943153733,0.020761245674740483,0.6497960697070819,0.0242765770264165,0.117964533538936,0.0,0.030599755201958383,,0.2692307692307692,0.0
30111001000,Census Tract 10,Yellowstone County,Montana,0.5473,-0.20843091334894615,0.054332552693208434,0.8206190061028771,0.31610082304526754,0.0,,0.13099041533546327,,0.03571428571428571,0.022566995768688293
30111001100,Census Tract 11,Yellowstone County,Montana,0.4102,-0.21298354824366386,0.07603379279679857,0.8907432131731197,0.14261928934010148,0.13869346733668342,,0.0,,0.0,0.0
30111001200,Census Tract 12,Yellowstone County,Montana,0.525,0.162294081757169,0.30567419158023185,0.868260144524736,-0.010219560878243605,0.041561712846347604,0.0,0.06451612903225806,0.0,0.0,0.005333333333333333
30111001300,Census Tract 13,Yellowstone County,Montana,0.3897,0.12970873786407766,0.25398058252427186,0.899135446685879,-0.04816335589834653,0.0,0.0,0.0,,0.0,0.0
30111001402,Census Tract 14.02,Yellowstone County,Montana,0.3783,0.12172573189522343,0.20878274268104777,0.8893950177935943,0.2301836034703073,0.014807502467917079,,0.03767123287671233,,0.0,0.0024657112035752814
30111001403,Census Tract 14.03,Yellowstone County,Montana,0.3574,0.1092436974789916,0.18927571028411364,0.8615511778481885,0.5152293671792119,0.05288932419196866,0.0,0.0,,0.0,0.0
30111001404,Census Tract 14.04,Yellowstone County,Montana,0.5023,0.11431387041143139,0.22493224932249323,0.7999114652501107,0.3903777586166717,0.0,0.0,0.010830324909747292,0.0,0.0,0.004907688712315962
30111001501,Census Tract 15.01,Yellowstone County,Montana,0.4089,0.01934134866701516,0.1693674856246733,0.9163893510815307,0.27622512856508474,0.02113821138211382,,0.0,,0.0,0.0
30111001502,Census Tract 15.02,Yellowstone County,Montana,0.4471,-0.10290497291974397,0.12309207287050714,0.892572387746538,0.30797207719833397,0.025177025963808025,,0.0830188679245283,,0.4444444444444444,0.003763559884879345
30111001702,Census Tract 17.02,Yellowstone County,Montana,0.3814,-0.05263157894736842,0.10213032581453634,0.8193987787693753,0.2517785389631777,0.02203856749311295,,0.0,,0.0,0.012926577042399173
30111001703,Census Tract 17.03,Yellowstone County,Montana,0.3459,-0.11571737563085796,0.054434030281182405,0.9108860759493671,0.15426736788197526,0.05203405865657521,0.0,0.1702127659574468,0.0,,0.0
30111001704,Census Tract 17.04,Yellowstone County,Montana,0.4522,-0.21031941031941032,0.08943488943488943,0.8405323371468597,0.29782063645130186,0.09578107183580388,,0.134375,,0.0,0.0058809115412889
30111001801,Census Tract 18.01,Yellowstone County,Montana,0.4756,0.4168770284890011,0.4853948791922106,0.952053872053872,0.5255161607472041,0.03913491246138002,,0.0,,0.0,0.0
30111001803,Census Tract 18.03,Yellowstone County,Montana,0.4001,-0.03788748564867968,0.1653272101033295,0.916754478398314,0.13919658119658118,0.08831168831168831,,0.0,,,0.0
30111001804,Census Tract 18.04,Yellowstone County,Montana,0.3986,-0.03675213675213675,0.13846153846153847,0.7661981487829962,0.032269745250063875,0.01456953642384106,0.0,0.0,,0.0,0.004728992360858494
30111001805,Census Tract 18.05,Yellowstone County,Montana,0.5057,0.1965065502183406,0.18278228321896445,0.9031795362180254,0.4159148936170213,0.0,,0.0,,0.0,0.0
30111001806,Census Tract 18.06,Yellowstone County,Montana,0.3865,0.006930693069306931,0.2089108910891089,0.9189059500959693,0.33431864406779666,0.0,0.43478260869565216,0.0,,0.0,0.0
30111001901,Census Tract 19.01,Yellowstone County,Montana,0.3739,-0.0647279549718574,0.09146341463414634,0.8920168912125478,0.39706204779653587,0.10319634703196347,,0.08620689655172414,,0.02197802197802198,0.0017226528854435831
30111001902,Census Tract 19.02,Yellowstone County,Montana,0.4769,0.0893525949705725,0.23327982878544676,0.827064509350704,0.4794520547945206,0.06587301587301587,1.0,0.0,,0.0,0.0
30111940001,Census Tract 9400.01,Yellowstone County,Montana,0.4581,0.05687693898655636,0.22440537745604963,0.8057231847381741,0.2603099072718399,0.01964769647696477,0.0,0.013888888888888888,,0.0,0.00510204081632653
30111940002,Census Tract 9400.02,Yellowstone County,Montana,0.326,0.10909090909090909,0.12987012987012986,0.8861111111111111,0.2528961522548614,0.0,,0.0,,0.0,0.0
32001950100,Census Tract 9501,Churchill County,Nevada,0.3753,-0.03508771929824561,0.04093567251461988,0.7134657836644591,0.49873035260840215,0.16955684007707128,0.0,0.48698884758364314,0.0,0.0,0.02716390423572744
32001950301,Census Tract 9503.01,Churchill County,Nevada,0.4296,-0.20729053318824808,0.044069640914037,0.691785800823843,0.3786431499379489,0.20893561103810776,0.0,0.771505376344086,0.0,0.6222222222222222,0.00421417947446703
