FIPS,Tract,County,State,measure,value
16051960100,Census Tract 9601,Jefferson County,Idaho,LILATracts_Vehicle,0
16051960200,Census Tract 9602,Jefferson County,Idaho,LILATracts_Vehicle,0
16051960300,Census Tract 9603,Jefferson County,Idaho,LILATracts_Vehicle,0
16051960400,Census Tract 9604,Jefferson County,Idaho,LILATracts_Vehicle,0
16053970100,Census Tract 9701,Jerome County,Idaho,LILATracts_Vehicle,0
16053970200,Census Tract 9702,Jerome County,Idaho,LILATracts_Vehicle,0
16053970300,Census Tract 9703,Jerome County,Idaho,LILATracts_Vehicle,0
16053970400,Census Tract 9704,Jerome County,Idaho,LILATracts_Vehicle,0
16053970500,Census Tract 9705,Jerome County,Idaho,LILATracts_Vehicle,0
16055000100,Census Tract 1,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000200,Census Tract 2,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000301,Census Tract 3.01,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000302,Census Tract 3.02,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000401,Census Tract 4.01,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000402,Census Tract 4.02,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000500,Census Tract 5,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000601,Census Tract 6.01,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000602,Census Tract 6.02,Kootenai County,Idaho,LILATracts_Vehicle,1
16055000700,Census Tract 7,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000800,Census Tract 8,Kootenai County,Idaho,LILATracts_Vehicle,0
16055000900,Census Tract 9,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001001,Census Tract 10.01,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001002,Census Tract 10.02,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001100,Census Tract 11,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001200,Census Tract 12,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001300,Census Tract 13,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001400,Census Tract 14,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001500,Census Tract 15,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001600,Census Tract 16,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001700,Census Tract 17,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001800,Census Tract 18,Kootenai County,Idaho,LILATracts_Vehicle,0
16055001900,Census Tract 19,Kootenai County,Idaho,LILATracts_Vehicle,0
16055002000,Census Tract 20,Kootenai County,Idaho,LILATracts_Vehicle,0
16055940000,Census Tract 9400,Kootenai County,Idaho,LILATracts_Vehicle,0
16057005100,Census Tract 51,Latah County,Idaho,LILATracts_Vehicle,0
16057005200,Census Tract 52,Latah County,Idaho,LILATracts_Vehicle,0
16057005300,Census Tract 53,Latah County,Idaho,LILATracts_Vehicle,0
16057005400,Census Tract 54,Latah County,Idaho,LILATracts_Vehicle,0
