FIPS,Tract,County,State,Total,Under 18,18 to 64,Over 64,White,Black,AIAN,Asian,NHOPI,Hispanic,Other_Races,Below 9th grade,High School,College,Advanced Degree
30013010600,Census Tract 106,Cascade County,Montana,3773,0.2056718791412669,0.5687781606148953,0.2255499602438378,0.9247283328915982,0.0010601643254704478,0.005035780545984627,0.011661807580174927,0.0,0.04028624436787702,0.01722767028889478,0.03758052970651396,0.895848246241947,0.31639226914817464,0.09699355762347889
30013010700,Census Tract 107,Cascade County,Montana,4477,0.228724592360956,0.5856600402054948,0.18561536743354926,0.8512396694214877,0.008041098950189859,0.04310922492740674,0.0015635470180924726,0.0,0.0627652445834264,0.03328121509939692,0.018915510718789406,0.8360655737704918,0.20081967213114754,0.07534678436317781
30013010800,Census Tract 108,Cascade County,Montana,2662,0.1960931630353118,0.6220886551465064,0.18181818181818182,0.7806160781367393,0.01389932381667919,0.054845980465815174,0.03005259203606311,0.0,0.07325319308790383,0.0473328324567994,0.011728709841917389,0.8342682304946456,0.32687404385517593,0.13360530341662416
30015010200,Census Tract 102,Chouteau County,Montana,2158,0.24003707136237257,0.494902687673772,0.26506024096385544,0.8906394810009268,0.0,0.007877664504170528,0.0,0.0,0.06441149212233549,0.03707136237256719,0.01098901098901099,0.9107950872656755,0.24951519069166128,0.08791208791208792
30015010300,Census Tract 103,Chouteau County,Montana,3730,0.22761394101876675,0.5710455764075067,0.20134048257372655,0.6817694369973191,0.0021447721179624667,0.25576407506702414,0.0018766756032171583,0.0,0.010455764075067025,0.04798927613941019,0.017671917018824434,0.8540145985401459,0.21244717633499807,0.049942374183634265
30017961300,Census Tract 9613,Custer County,Montana,2098,0.2259294566253575,0.5857959961868446,0.1882745471877979,0.9261201143946616,0.0,0.019065776930409915,0.00047664442326024784,0.0,0.022878932316491896,0.03145853193517636,0.008059100067159167,0.9435862995298858,0.3337810611148422,0.06984553391537945
30017961500,Census Tract 9615,Custer County,Montana,1709,0.2609713282621416,0.5851375073142189,0.15389116442363956,0.8665886483323582,0.0,0.042129900526623756,0.006436512580456407,0.0,0.016383850204798128,0.0684610883557636,0.008264462809917356,0.8553719008264463,0.14545454545454545,0.08429752066115702
30017961600,Census Tract 9616,Custer County,Montana,2445,0.16319018404907976,0.6302658486707566,0.2065439672801636,0.8290388548057259,0.001226993865030675,0.0057259713701431495,0.002044989775051125,0.0049079754601227,0.05644171779141104,0.10061349693251534,0.029964747356051705,0.9030552291421856,0.2779083431257344,0.057579318448883664
30017961800,Census Tract 9618,Custer County,Montana,1586,0.17906683480453972,0.6311475409836066,0.18978562421185372,0.8978562421185372,0.0,0.01197982345523329,0.006305170239596469,0.0,0.03026481715006305,0.053593947036569986,0.010734929810074319,0.9298100743187449,0.35672997522708505,0.1255161023947151
30017961900,Census Tract 9619,Custer County,Montana,1936,0.17148760330578514,0.5717975206611571,0.25671487603305787,0.9421487603305785,0.0,0.0,0.01084710743801653,0.0,0.02221074380165289,0.024793388429752067,0.013956734124214934,0.9190509420795534,0.3279832519190509,0.07466852756454989
30017962000,Census Tract 9620,Custer County,Montana,2164,0.20609981515711645,0.5753234750462107,0.21857670979667282,0.916358595194085,0.018022181146025877,0.0018484288354898336,0.0,0.0,0.041589648798521256,0.022181146025878003,0.04174694926140013,0.8811817597944765,0.33076429030186255,0.06422607578676943
30019020300,Census Tract 203,Daniels County,Montana,1524,0.20144356955380577,0.5091863517060368,0.28937007874015747,0.8956692913385826,0.0026246719160104987,0.03083989501312336,0.00853018372703412,0.0,0.015748031496062992,0.046587926509186355,0.009674582233948988,0.9182058047493403,0.2752858399296394,0.06508355321020229
30021000100,Census Tract 1,Dawson County,Montana,1499,0.2334889926617745,0.5877251501000668,0.17878585723815876,0.9119412941961308,0.0,0.01200800533689126,0.0020013342228152103,0.0,0.01067378252168112,0.06337558372248166,0.011410788381742738,0.9429460580912863,0.2925311203319502,0.10995850622406639
30021000200,Census Tract 2,Dawson County,Montana,2686,0.25800446760982876,0.5461653015636634,0.19583023082650783,0.877885331347729,0.0,0.014147431124348473,0.0,0.0,0.047282204020848845,0.060685033507073716,0.04194260485651214,0.8852097130242825,0.1672185430463576,0.07008830022075055
30021000300,Census Tract 3,Dawson County,Montana,4689,0.1763702281936447,0.6020473448496481,0.22158242695670718,0.9255704841117509,0.0008530603540200469,0.012582640221795692,0.0,0.00618468756664534,0.03348261889528684,0.021326508850501174,0.013828867761452032,0.8824546240276577,0.2909824258138865,0.10602131950446557
30023000300,Census Tract 3,Deer Lodge County,Montana,3151,0.12948270390352268,0.6610599809584259,0.2094573151380514,0.8952713424309743,0.002856236115518883,0.011424944462075532,0.010472865756902571,0.0,0.03459219295461758,0.04538241827991114,0.014428857715430862,0.9118236472945892,0.16633266533066132,0.06653306613226453
30023000400,Census Tract 4,Deer Lodge County,Montana,3510,0.12535612535612536,0.6113960113960114,0.26324786324786326,0.9464387464387465,0.0,0.011111111111111112,0.0065527065527065526,0.0,0.003418803418803419,0.03247863247863248,0.019020781965480803,0.8534695315251849,0.2655864741106023,0.07784431137724551
30023000500,Census Tract 5,Deer Lodge County,Montana,2851,0.11785338477727113,0.5882146615222729,0.293931953700456,0.8442651701157489,0.0073658365485794455,0.03051560855840056,0.00350754121360926,0.0028060329708874078,0.06980007015082428,0.041739740441950196,0.019572953736654804,0.8131672597864769,0.2313167259786477,0.055604982206405695
30025000100,Census Tract 1,Fallon County,Montana,2817,0.2534611288604899,0.54419595314164,0.20234291799787008,0.9275825346112886,0.0003549875754348598,0.024139155129570464,0.0,0.0,0.0056798012069577564,0.042243521476748314,0.002717391304347826,0.966304347826087,0.16521739130434782,0.021195652173913043
30027030100,Census Tract 301,Fergus County,Montana,4877,0.2017633791265122,0.5648964527373386,0.23334016813614927,0.9356161574738568,0.0018453967603034652,0.025220422390814026,0.010457248308386303,0.0,0.006971498872257536,0.019889276194381793,0.020218579234972677,0.9308743169398908,0.3284153005464481,0.05491803278688524
30027030201,Census Tract 302.01,Fergus County,Montana,3255,0.2519201228878648,0.46052227342549923,0.28755760368663597,0.8955453149001537,0.019969278033794162,0.02795698924731183,0.0,0.0,0.03778801843317972,0.018740399385560675,0.013123359580052493,0.8433945756780402,0.189413823272091,0.05336832895888014
30027030202,Census Tract 302.02,Fergus County,Montana,3449,0.17367352855900262,0.5993041461293128,0.22702232531168454,0.9460713250217454,0.0,0.0014496955639315744,0.014786894752102058,0.0,0.028703972165845172,0.008988112496375761,0.014584154513204573,0.7910918407567994,0.15017737485218763,0.041387465510445406
30029000101,Census Tract 1.01,Flathead County,Montana,971,0.1101956745623069,0.5478887744593203,0.3419155509783728,0.8661174047373842,0.044284243048403706,0.0,0.0,0.0,0.029866117404737384,0.05973223480947477,0.012626262626262626,0.9179292929292929,0.26136363636363635,0.041666666666666664
30029000102,Census Tract 1.02,Flathead County,Montana,2144,0.19029850746268656,0.5228544776119403,0.2868470149253731,0.9085820895522388,0.0,0.014458955223880597,0.011194029850746268,0.0,0.0032649253731343282,0.0625,0.0031036623215394167,0.9075108628181254,0.33581626319056485,0.09745499689633767
30029000201,Census Tract 2.01,Flathead County,Montana,4772,0.20117351215423301,0.6255238893545683,0.17330259849119867,0.9243503772003353,0.0,0.01068734283319363,0.0,0.0,0.006705783738474434,0.05825649622799665,0.006938662225922842,0.8687205106855398,0.28309741881765194,0.057729669719678044
30029000202,Census Tract 2.02,Flathead County,Montana,3161,0.23157228725086998,0.554887693767795,0.213540018981335,0.9348307497627333,0.0015817779183802593,0.02341031319202784,0.017715912685858905,0.0,0.0009490667510281556,0.021512179689971527,0.005323868677905945,0.9538598047914818,0.2577639751552795,0.09849157054125998
30029000203,Census Tract 2.03,Flathead County,Montana,5156,0.2538789759503491,0.621799844840962,0.1243211792086889,0.9255236617532971,0.0,0.0,0.008145849495733127,0.0,0.04809930178432894,0.018231186966640806,0.03440094899169632,0.8712930011862396,0.3330367734282325,0.10142348754448399
30029000301,Census Tract 3.01,Flathead County,Montana,3346,0.2041243275552899,0.484160191273162,0.3117154811715481,0.9817692767483562,0.0,0.013448894202032277,0.0,0.0,0.0,0.004781829049611476,0.006589147286821705,0.9573643410852714,0.5302325581395348,0.15193798449612403
30029000302,Census Tract 3.02,Flathead County,Montana,1878,0.11767838125665601,0.476038338658147,0.40628328008519704,0.8982960596379127,0.0,0.0,0.0,0.0,0.08200212992545261,0.019701810436634718,0.0,0.9258104738154613,0.4825436408977556,0.2231920199501247
