FIPS,Tract,County,State,Gini Coefficient,Economic Segregation,Racial Economic Segregation,Racial Segregation,Gender Pay Gap,Uninsured Children,Uninsured (Black),Uninsured (Hispanic),Living Below Poverty (Black),Living Below Poverty (Hispanic),Lack_English_Prof
32003005904,Census Tract 59.04,Clark County,Nevada,0.3651,0.12055507372072853,0.19124024284475283,0.9004368820418487,0.44662702876426164,0.0,0.0,0.0,0.0,0.0,0.004380908462070556
32003005905,Census Tract 59.05,Clark County,Nevada,0.4225,-0.16189697465249386,0.07031888798037612,0.7540754541220307,-0.6877298213587169,0.49122807017543857,0.0,0.4439252336448598,,0.0,0.020095693779904306
32003006001,Census Tract 60.01,Clark County,Nevada,0.3684,-0.26005261180007516,-0.1104847801578354,0.12583263946711074,0.08082454886546364,0.019184652278177457,0.03880597014925373,0.15367965367965367,0.34394904458598724,0.0798611111111111,0.014590747330960854
32003006103,Census Tract 61.03,Clark County,Nevada,0.4668,-0.08006535947712418,-0.03022875816993464,0.19590443686006825,-0.05679198791828943,0.32127659574468087,0.09899328859060402,0.40639810426540285,0.24369747899159663,0.0,0.03587115666178624
32003006104,Census Tract 61.04,Clark County,Nevada,0.3599,0.2264030612244898,0.1747448979591837,0.2792112053077774,0.24249641864719795,0.020938628158844765,0.0,0.06987577639751552,0.09345794392523364,0.07159353348729793,0.022970903522205207
32003006201,Census Tract 62.01,Clark County,Nevada,0.4198,-0.2492732558139535,-0.06031976744186047,0.024717514124293787,0.13628062519270445,0.12408163265306123,0.08744038155802862,0.24347826086956523,0.42142857142857143,0.0637065637065637,0.08298755186721991
32003006202,Census Tract 62.02,Clark County,Nevada,0.3858,-0.140527950310559,-0.013975155279503106,0.11464435146443515,0.24691988367704842,0.08442004118050789,0.08633093525179857,0.2985971943887776,0.0,0.18181818181818182,0.0955223880597015
32003006203,Census Tract 62.03,Clark County,Nevada,0.3133,-0.03825136612021858,0.1005464480874317,0.34055727554179566,0.19992156862745103,0.0770042194092827,0.0,0.17593123209169054,0.0,0.12626262626262627,0.03160270880361174
32003006204,Census Tract 62.04,Clark County,Nevada,0.3657,0.02157829839704069,0.02342786683107275,0.1724264033644176,0.11310551854593309,0.17462311557788945,0.0625,0.2315686911334849,0.13385826771653545,0.0748587570621469,0.08357348703170028
32003006700,Census Tract 67,Clark County,Nevada,0.5099,0.13947128532360983,0.20054694621695535,0.6316137566137566,0.16820602951989816,0.0,0.1678832116788321,0.15254237288135594,0.0,0.0,0.01823092505064146
32003006800,Census Tract 68,Clark County,Nevada,0.4381,-0.13404689092762487,0.02089704383282365,0.058143939393939394,0.20151903091851886,0.16313932980599646,0.4585537918871252,0.3328318916886047,0.0,0.21020408163265306,0.1710293249360362
32003006900,Census Tract 69,Clark County,Nevada,0.4538,-0.18503937007874016,0.10498687664041995,0.5636887608069164,0.3452640768223483,0.031914893617021274,0.0,0.044802867383512544,,0.0,0.034222737819025524
32003007100,Census Tract 71,Clark County,Nevada,0.4595,-0.358948432760364,-0.043478260869565216,0.09988681380871534,-0.0077584905660377235,0.10720268006700168,0.0,0.33079985522982264,0.0,0.38489208633093525,0.19459298871063577
32003007200,Census Tract 72,Clark County,Nevada,0.4809,-0.2402636309167166,-0.06291192330736968,0.0812366737739872,0.012634034948371675,0.11070110701107011,0.2079207920792079,0.14543679843826257,0.18681318681318682,0.4510556621880998,0.06460481099656358
32003007500,Census Tract 75,Clark County,Nevada,0.4453,0.29554655870445345,0.3360323886639676,0.7249240121580547,0.208984375,0.0,0.0,0.0,,0.0,0.004615384615384616
32003007600,Census Tract 76,Clark County,Nevada,0.4112,0.18337218337218336,0.27350427350427353,0.7870409455466442,0.5616681071737252,0.03776873910517141,0.0,0.5042918454935622,0.0,0.0,0.050055126791620726
32003007801,Census Tract 78.01,Clark County,Nevada,0.3892,-0.4032258064516129,-0.15412186379928317,0.38866396761133604,-0.08156595744680861,0.0,0.14393939393939395,0.17880794701986755,0.0,0.06451612903225806,0.0044603033006244425
32003007802,Census Tract 78.02,Clark County,Nevada,,0.0,0.0,0.13580246913580246,0.0,,,,,,0.0
32003007900,Census Tract 79,Clark County,Nevada,0.4774,-0.2659846547314578,-0.03154305200341006,0.35239745811669554,0.16486399281736175,0.0,0.07344632768361582,0.18258426966292135,0.6290322580645161,0.0,0.0029717682020802376
32005001000,Census Tract 10,Douglas County,Nevada,0.3905,0.10545454545454545,0.22818181818181818,0.9362081254454739,0.4002206329884358,0.03740648379052369,,0.10256410256410256,,0.5714285714285714,0.020818115412710007
32005001100,Census Tract 11,Douglas County,Nevada,0.3584,-0.10804263565891473,0.08042635658914729,0.6770963704630788,0.15051678404829416,0.08615819209039548,,0.10118505013673655,,0.0,0.011848341232227487
32005001200,Census Tract 12,Douglas County,Nevada,0.3514,0.18206707734428473,0.27104722792607805,0.7435622317596566,0.4662027833001988,0.0438957475994513,,0.14245416078984485,,0.1111111111111111,0.01202843083652269
32005001300,Census Tract 13,Douglas County,Nevada,0.5008,0.3025516403402187,0.42284325637910086,0.883177570093458,0.2943321147494389,0.0,,0.1450381679389313,,0.0,0.0021231422505307855
32005001400,Census Tract 14,Douglas County,Nevada,0.4067,0.029039463886820552,0.1928518242740134,0.8643094590510728,-0.11616961012995675,0.021406727828746176,,0.0,,0.0,0.0
32005001500,Census Tract 15,Douglas County,Nevada,0.4449,-0.13231642426392337,0.12841433132316424,0.7623472724143865,0.4998391310502812,0.05203619909502263,,0.04125950054288816,,0.0,0.023313756896244882
32005001600,Census Tract 16,Douglas County,Nevada,0.5701,0.35630841121495327,0.36098130841121495,0.8505535055350554,-0.47262521813872316,0.0,,0.0,,0.0,0.0
32005001700,Census Tract 17,Douglas County,Nevada,0.6093,0.09025787965616046,0.2507163323782235,0.5447154471544715,-0.34644066191614775,0.0,,0.23809523809523808,,0.0,0.028241335044929396
32005001800,Census Tract 18,Douglas County,Nevada,0.5597,0.21828358208955223,0.3050373134328358,0.8198874296435272,-0.003910481676222766,0.0,,0.0,,0.0,0.0
32005001900,Census Tract 19,Douglas County,Nevada,0.4877,0.1731301939058172,0.3047091412742382,0.8540880503144654,-0.05016585917143668,0.0,,0.9295774647887324,,,0.0
32005002000,Census Tract 20,Douglas County,Nevada,0.4153,0.08837525492861999,0.18626784500339905,0.7286212914485166,-0.10913793103448266,0.027597402597402596,,0.0,,0.0,0.013542628501077255
32005002100,Census Tract 21,Douglas County,Nevada,0.3874,0.12138084632516703,0.18596881959910913,0.6644549763033175,0.18154888434795724,0.12531969309462915,0.0,0.19047619047619047,,0.0,0.0046415678184631255
32005002200,Census Tract 22,Douglas County,Nevada,0.3962,0.2222222222222222,0.2979120059656972,0.8991061960309044,0.32549132577939954,0.17142857142857143,0.0,0.3168044077134986,,0.0,0.011079900124843944
32005002300,Census Tract 23,Douglas County,Nevada,0.4295,0.2115501519756839,0.28085106382978725,0.7912322908313285,0.4703608498373937,0.029239766081871343,0.0,0.0,,0.01,0.0
32005002400,Census Tract 24,Douglas County,Nevada,0.4154,-0.01048951048951049,0.13111888111888112,0.5701058201058201,-0.4269968418630916,0.08833922261484099,0.0,0.23300970873786409,0.0,0.05555555555555555,0.009530292716133424
32005002500,Census Tract 25,Douglas County,Nevada,0.4142,-0.1471264367816092,0.09195402298850575,0.7488630621526023,0.07731062899099772,0.24825174825174826,,0.44482758620689655,,0.13513513513513514,0.004158004158004158
32005990000,Census Tract 9900,Douglas County,Nevada,,,,,0.0,,,,,,
32007950200,Census Tract 9502,Elko County,Nevada,0.4004,-0.1203125,0.0625,0.5663956639566395,0.45719757038987463,0.02342606149341142,0.047619047619047616,0.005291005291005291,,0.2073170731707317,0.005644402634054563
32007950701,Census Tract 9507.01,Elko County,Nevada,0.3319,0.24566088117489987,0.24343569203382287,0.5748273215656178,0.42164360216155583,0.0,0.0,0.022483940042826552,0.0,0.11653116531165311,0.01089507207509219
32007950702,Census Tract 9507.02,Elko County,Nevada,0.3738,0.18041958041958042,0.24895104895104894,0.5033968516984259,0.3808617582196151,0.018679119412941963,0.0,0.12389937106918239,,0.006622516556291391,0.05231823922063864
32007950800,Census Tract 9508,Elko County,Nevada,0.407,-0.05622489959839357,0.13788487282463185,0.7447608812466416,0.17184961148023614,0.0088339222614841,0.8571428571428571,0.02881844380403458,,0.0,0.009866511897852582
32007950900,Census Tract 9509,Elko County,Nevada,0.4805,-0.1122942884801549,0.1122942884801549,0.5426294820717131,0.5611730818421433,0.0,,0.2654690618762475,,0.1534090909090909,0.014338385907414994
32007951000,Census Tract 9510,Elko County,Nevada,0.3816,0.059065934065934064,0.11401098901098901,0.758266818700114,0.5103590271522327,0.04032258064516129,0.0,0.0,,0.10344827586206896,0.004845548152634767
32007951201,Census Tract 9512.01,Elko County,Nevada,0.3399,0.25798011512297225,0.27995813710099426,0.8660261058738216,0.5163722595944442,0.04397068620919387,,0.0,,0.0,0.0
32007951202,Census Tract 9512.02,Elko County,Nevada,0.5478,-0.0025575447570332483,0.1758312020460358,0.5833542241163199,0.05021371117019491,0.1956140350877193,,0.21356275303643724,,0.27472527472527475,0.02351683591662213
32007951300,Census Tract 9513,Elko County,Nevada,0.3586,-0.27883880825057294,0.019098548510313215,0.6116653875671527,0.2532207296307126,0.0812274368231047,0.0,0.10432569974554708,,0.0,0.013458401305057096
32007951401,Census Tract 9514.01,Elko County,Nevada,0.409,0.09078114004222379,0.12315270935960591,0.7271296920656327,0.22599374720857524,0.025923016496465043,0.0,0.23477297895902546,,0.1038961038961039,0.020276717557251907
32007951403,Census Tract 9514.03,Elko County,Nevada,0.3833,0.12056737588652482,0.21897163120567376,0.7343618513323983,0.525371305185142,0.08783783783783784,,0.1875,,0.15151515151515152,0.0026603606266627253
32007951404,Census Tract 9514.04,Elko County,Nevada,0.4274,0.05181818181818182,0.17,0.9142512077294686,0.39280473372781066,0.0223463687150838,,0.0,,1.0,0.0
32007951500,Census Tract 9515,Elko County,Nevada,0.4214,-0.30039721946375375,0.08093346573982126,0.35145916439218977,0.3418049690660906,0.07588424437299035,,0.06722396377568791,,0.11015736766809728,0.06721935917544253
32007951600,Census Tract 9516,Elko County,Nevada,0.3873,-0.07911802853437094,0.10765239948119326,0.6157386102162908,0.18049424879981957,0.1423611111111111,0.0,0.09856262833675565,,0.0,0.004608294930875576
32007951700,Census Tract 9517,Elko County,Nevada,0.4265,-0.10532994923857868,0.10913705583756345,0.2359073359073359,0.29176861860078396,0.1367837338262477,0.0,0.14602446483180428,,0.031578947368421054,0.017149857084524295
32009950100,Census Tract 9501,Esmeralda County,Nevada,0.4779,-0.39553752535496955,0.04259634888438134,0.6486486486486487,0.1803827110932691,0.06818181818181818,,0.15476190476190477,,0.0,0.04807692307692308
32011000100,Census Tract 1,Eureka County,Nevada,0.3868,-0.06031746031746032,0.09682539682539683,0.8313253012048193,0.6165150604994423,0.07073170731707316,,0.0,,0.0,0.0
32013010501,Census Tract 105.01,Humboldt County,Nevada,0.4222,-0.00878048780487805,0.13170731707317074,0.6862980769230769,0.039835574001628404,0.11197916666666667,0.0,0.1501597444089457,0.0,0.0,0.0008378718056137411
32013010502,Census Tract 105.02,Humboldt County,Nevada,0.3652,-0.13126079447322972,0.035693724812895795,0.6412959629724865,0.2853586952483561,0.07949412827461608,0.0,0.08924103419516263,0.0,0.13183279742765272,0.03761493452215102
32013010600,Census Tract 106,Humboldt County,Nevada,0.3705,-0.0196078431372549,0.08278867102396514,0.7143478260869566,0.2644552228529461,0.10252100840336134,,0.2019704433497537,,0.1676300578034682,0.00995260663507109
32013010701,Census Tract 107.01,Humboldt County,Nevada,0.5308,-0.11117287381878821,0.0811561978877154,0.5522181146025879,0.580718767826583,0.0752,0.0,0.09078771695594126,,0.006711409395973154,0.0441468253968254
32013010702,Census Tract 107.02,Humboldt County,Nevada,0.3663,0.2028985507246377,0.2766798418972332,0.6619225384974335,0.21320438235169226,0.0035945363048166786,0.0,0.14390243902439023,0.0,0.07947019867549669,0.044095665171898356
32015000301,Census Tract 3.01,Lander County,Nevada,0.4607,-0.008364312267657992,0.16356877323420074,0.6263135771332493,0.2016393927736514,0.00641025641025641,0.5083333333333333,0.07644110275689223,,0.21323529411764705,0.0013363028953229399
32015000302,Census Tract 3.02,Lander County,Nevada,0.3607,0.051639344262295085,0.19344262295081968,0.7462863933452168,0.3499191629093319,0.029049295774647887,0.05263157894736842,0.19313304721030042,,0.06542056074766354,0.019956345494231368
32017950100,Census Tract 9501,Lincoln County,Nevada,0.3669,0.0,0.14993954050785974,0.7963031423290203,0.12835099460866328,0.0,,0.0,,,0.0
32017950200,Census Tract 9502,Lincoln County,Nevada,0.4115,-0.03504380475594493,0.09637046307884856,0.8196908986834573,0.360950126520284,0.2704626334519573,1.0,0.17482517482517482,,,0.0
32019960103,Census Tract 9601.03,Lyon County,Nevada,0.3707,-0.05405405405405406,0.038288288288288286,0.4668378262729996,0.541566256153994,0.20255474452554745,0.5862068965517241,0.42217898832684825,,0.09433962264150944,0.05775500698649278
32019960104,Census Tract 9601.04,Lyon County,Nevada,0.4495,-0.04336224149432955,0.2134756504336224,0.6120920278223649,0.25714241875594557,0.04343329886246122,0.0,0.0,0.0,0.2313167259786477,0.03353658536585366
32019960105,Census Tract 9601.05,Lyon County,Nevada,0.3278,0.11146095717884132,0.14042821158690177,0.735941893158388,0.17472799279413231,0.012466607301869992,,0.13963328631875882,,0.0,0.005377720870678617
32019960106,Census Tract 9601.06,Lyon County,Nevada,0.362,0.10455927051671733,0.17933130699088146,0.7519242155121374,-0.06646074779697098,0.020895522388059702,0.0,0.0,,0.0,0.012737523491334307
32019960107,Census Tract 9601.07,Lyon County,Nevada,0.3629,0.021434460016488046,0.07749381698268755,0.7754924681344149,0.12536075036075034,0.045054945054945054,0.0,0.20270270270270271,,0.37037037037037035,0.023125
32019960108,Census Tract 9601.08,Lyon County,Nevada,0.3661,0.09983810037776579,0.13761467889908258,0.6474917683517335,0.2620577266601899,0.18459302325581395,0.27,0.09177820267686425,0.0,0.0,0.01625685836212152
32019960203,Census Tract 9602.03,Lyon County,Nevada,0.5942,0.003933136676499509,0.14454277286135694,0.8465778594395957,0.26164388151722284,0.0,0.0,0.0,,0.0,0.0
32019960204,Census Tract 9602.04,Lyon County,Nevada,0.4402,-0.22821576763485477,0.05394190871369295,0.7586206896551724,0.29319720341804456,0.0,0.0,0.0,,0.0,0.019328117809479982
32019960205,Census Tract 9602.05,Lyon County,Nevada,0.4003,-0.14304635761589404,0.08874172185430464,0.8521863117870723,0.13326534435032367,0.14958448753462603,,0.5769230769230769,,0.0,0.0
32019960206,Census Tract 9602.06,Lyon County,Nevada,0.36,-0.10361067503924647,0.059654631083202514,0.8413940256045519,0.31585216556926843,0.06808510638297872,,0.11,,0.0,0.0035561877667140826
32019960301,Census Tract 9603.01,Lyon County,Nevada,0.3384,-0.07785234899328859,0.05771812080536913,0.5616216216216217,-0.07146595336395878,0.14772727272727273,,0.31950207468879666,,0.0,0.1007705986959099
32019960303,Census Tract 9603.03,Lyon County,Nevada,0.3146,0.09695550351288056,0.18032786885245902,0.6658061953931692,0.0763183191430925,0.14023732470334413,,0.2965627498001599,,0.0,0.025326797385620915
32019960304,Census Tract 9603.04,Lyon County,Nevada,0.3789,0.13565536205316223,0.20531622364802934,0.7475525597817365,0.14314793937116377,0.05058365758754864,0.8,0.054673721340388004,,0.0,0.0
32019960305,Census Tract 9603.05,Lyon County,Nevada,0.3544,0.046890927624872576,0.13404689092762487,0.6774017467248908,0.2266133141504061,0.008670520231213872,,0.07021131561008861,,0.0,0.037559618441971386
32019960801,Census Tract 9608.01,Lyon County,Nevada,0.4405,-0.18007380073800738,0.09151291512915129,0.6644169478815148,-0.19320952916901146,0.18351063829787234,0.0,0.19917864476386038,,0.0,0.004669260700389105
32019960802,Census Tract 9608.02,Lyon County,Nevada,0.5116,-0.11152882205513784,0.11152882205513784,0.6917138445702522,0.3740150995195607,0.28085106382978725,0.0,0.11428571428571428,,0.0,0.027111574556830033
32019960901,Census Tract 9609.01,Lyon County,Nevada,0.4005,-0.22688274547187798,0.05052430886558627,0.7752905725355144,0.06350647778181373,0.020872865275142316,,0.05504587155963303,,0.0,0.018494055482166448
32019960902,Census Tract 9609.02,Lyon County,Nevada,0.4433,-0.20298769771529,0.05799648506151142,0.7430868167202572,0.45025903108373,0.08343265792610251,0.0,0.20270270270270271,0.0,0.025974025974025976,0.0
32021970700,Census Tract 9707,Mineral County,Nevada,0.3584,-0.1725790987535954,0.010546500479386385,0.636737491432488,0.31723701278646,0.04291287386215865,0.0,0.0967741935483871,0.4383561643835616,0.0,0.0041572184429327285
32021970800,Census Tract 9708,Mineral County,Nevada,0.473,-0.29898403483309144,0.011611030478955007,0.3563148261134838,0.16561616161616166,0.25474254742547425,0.0,0.16013071895424835,1.0,0.22,0.0
32023960100,Census Tract 9601,Nye County,Nevada,0.3492,0.026341463414634145,0.1678048780487805,0.7478930010993038,0.5353243947385143,0.13065976714100905,,0.10841121495327102,,0.0,0.018604651162790697
32023960200,Census Tract 9602,Nye County,Nevada,0.4364,-0.09559512652296158,0.08247422680412371,0.621861152141802,-0.2873214047269328,0.0,0.0,0.0,,,0.0
32023960300,Census Tract 9603,Nye County,Nevada,0.3873,-0.297153024911032,0.01601423487544484,0.6228525769077108,-1.3401107736287297,0.0,0.0,0.2132616487455197,0.0,0.0,0.020712510356255178
32023960405,Census Tract 9604.05,Nye County,Nevada,0.4059,-0.18154761904761904,0.01607142857142857,0.6816601477618427,-0.026574257425742598,0.11833688699360341,0.08333333333333333,0.06554621848739496,0.0,0.0,0.018724816307181796
32023960407,Census Tract 9604.07,Nye County,Nevada,0.3997,-0.2224334600760456,0.045627376425855515,0.5793562708102109,-0.5630762693860207,0.13267813267813267,0.02512562814070352,0.08514492753623189,0.07017543859649122,0.16923076923076924,0.015398829688943641
32023960408,Census Tract 9604.08,Nye County,Nevada,0.4671,-0.025739531310026893,0.18248175182481752,0.8384052074857608,0.022819839366601924,0.0,0.0,0.0,0.0,0.0,0.0
32023960409,Census Tract 9604.09,Nye County,Nevada,0.3979,0.05941704035874439,0.13490284005979072,0.5314912009879592,-0.16660909046044514,0.157644824311491,0.20152091254752852,0.23198316675433983,0.0,0.22302158273381295,0.0532648804748917
32023960410,Census Tract 9604.10,Nye County,Nevada,0.3408,-0.06818181818181818,0.039141414141414144,0.6656524073742617,0.3962231224680586,0.0,0.0,0.11697247706422019,,0.0,0.002720348204570185
32023960411,Census Tract 9604.11,Nye County,Nevada,0.3909,-0.27398081534772184,0.03896882494004796,0.6118063112078346,-0.38147827070219753,0.0718232044198895,0.0,0.055013309671694766,0.0,0.0,0.07651559741024132
32023960412,Census Tract 9604.12,Nye County,Nevada,0.4229,-0.04121306376360809,0.15396578538102643,0.6721183800623053,-0.09453097414570988,0.03291139240506329,0.0,0.0,0.0,0.0,0.020483193277310924
32023960413,Census Tract 9604.13,Nye County,Nevada,0.4911,-0.2356020942408377,0.06806282722513089,0.7400436442989634,0.061185773271478006,0.07674684994272624,0.0,0.2390625,,0.4838709677419355,0.013401767892785858
32023960414,Census Tract 9604.14,Nye County,Nevada,0.4481,-0.3346116970278044,0.045062320230105465,0.7034265458842064,-0.22964356492518023,0.1048780487804878,0.0,0.0,0.0,0.0,0.009671993271656855
32023960415,Census Tract 9604.15,Nye County,Nevada,0.3895,-0.046228710462287104,0.13138686131386862,0.7389575971731449,-0.8622038627783553,0.2719298245614035,,0.03580562659846547,,0.0,0.0041685965724872626
32023960416,Census Tract 9604.16,Nye County,Nevada,0.5984,-0.22358554873892297,0.04430811179277437,0.7485131690739167,-0.10927363916268074,0.0,0.0,0.1891348088531187,,0.0,0.02148997134670487
32023980500,Census Tract 9805,Nye County,Nevada,,,,,0.0,,,,,,
32027960100,Census Tract 9601,Pershing County,Nevada,0.3923,-0.04872766648619383,0.11640498105035192,0.6039969254419677,0.6326688939775016,0.06761565836298933,0.0,0.12,,0.06481481481481481,0.02193548387096774
32029970200,Census Tract 9702,Storey County,Nevada,0.4186,0.13020277481323372,0.23159018143009605,0.825561729886446,-0.34624999999999995,0.0,0.0,0.05517241379310345,,0.0,0.005238214018458469
32031000103,Census Tract 1.03,Washoe County,Nevada,0.438,-0.2544529262086514,0.008905852417302799,0.524904214559387,-0.37768885382028583,,0.16842105263157894,0.0,,,0.0
32031000104,Census Tract 1.04,Washoe County,Nevada,0.5878,-0.21818181818181817,0.04090909090909091,0.5047474363843525,0.20307438016528923,0.0,0.23655913978494625,0.08630952380952381,0.5853658536585366,0.4954128440366973,0.09869931140015302
32031000105,Census Tract 1.05,Washoe County,Nevada,0.429,-0.564845292955892,-0.15734035549703754,0.5233224222585925,0.022685335938347984,0.0,0.4673913043478261,0.43086816720257237,1.0,0.0851063829787234,0.03251028806584362
32031000106,Census Tract 1.06,Washoe County,Nevada,0.4818,-0.647887323943662,0.04225352112676056,0.550921435499515,-0.0636946740275075,0.5454545454545454,0.10897435897435898,0.0,0.0,0.0,0.027158098933074686
32031000201,Census Tract 2.01,Washoe County,Nevada,0.3847,-0.12335766423357664,0.025547445255474453,0.2043701799485861,-0.05033506323373804,0.31244635193133047,0.0,0.30654515327257664,,0.17592592592592593,0.11122937732836616
32031000202,Census Tract 2.02,Washoe County,Nevada,0.4069,-0.24866310160427807,0.014037433155080214,0.5674398625429553,0.1705090718248613,0.5078125,0.0,0.5790441176470589,,0.0,0.012449977767896843
32031000301,Census Tract 3.01,Washoe County,Nevada,0.3551,-0.10710808179162609,0.04673807205452775,0.6822916666666666,0.2272524531668153,0.0,0.0,0.18157181571815717,,0.0,0.03821281599059377
32031000302,Census Tract 3.02,Washoe County,Nevada,0.4282,0.019742489270386267,0.16223175965665235,0.6856396866840732,-0.10240323906115334,0.0,,0.1865671641791045,,0.0,0.0
32031000401,Census Tract 4.01,Washoe County,Nevada,0.3789,-0.08470588235294117,0.08705882352941176,0.5641410352588146,-0.12462979268390306,0.0,0.0,0.19874804381846636,0.0,0.0,0.0438489646772229
32031000402,Census Tract 4.02,Washoe County,Nevada,0.5023,0.2586705202312139,0.36488439306358383,0.8518818292189397,0.5063848524878908,0.0,0.0,0.0,,0.0,0.0
32031000701,Census Tract 7.01,Washoe County,Nevada,0.3986,0.00950734658599827,0.08124459809853068,0.47466277798031353,0.1782209298483296,0.0,0.4,0.25768667642752563,,0.19298245614035087,0.061164333087693444
32031000702,Census Tract 7.02,Washoe County,Nevada,0.5072,-0.3787375415282392,0.04451827242524917,0.4639850327408793,0.19240067397621552,0.005908419497784343,0.4735099337748344,0.12411347517730496,1.0,0.0,0.0
32031000900,Census Tract 9,Washoe County,Nevada,0.4619,-0.3496681980602348,-0.004594180704441042,0.24143623607098638,0.06113893421867089,0.3169838945827233,0.06748466257668712,0.46459747817652763,0.5,0.45219638242894056,0.15902140672782875
32031001005,Census Tract 10.05,Washoe County,Nevada,0.3533,-0.008879781420765027,0.09084699453551913,0.5542979504435607,-0.2804039888429075,0.024193548387096774,0.0,0.15429403202328967,,0.0,0.05732484076433121
32031001010,Census Tract 10.10,Washoe County,Nevada,0.4498,0.07728638900815801,0.14383855732073852,0.6305827307528711,0.05671121299322046,0.04505813953488372,0.0,0.1736641221374046,0.0,0.0,0.03669724770642202
32031001011,Census Tract 10.11,Washoe County,Nevada,0.4187,0.409009009009009,0.4048048048048048,0.8006628787878788,0.1975821305381601,0.023133543638275498,0.0,0.0,,0.0,0.0
32031001012,Census Tract 10.12,Washoe County,Nevada,0.5946,0.17246596066565809,0.3010590015128593,0.8325612177365983,-0.13922533523215974,0.0,0.0,0.0,,0.0,0.011401743796109993
32031001013,Census Tract 10.13,Washoe County,Nevada,0.4471,0.5575056011949215,0.5477968633308439,0.8725520195838433,0.27611168562564636,0.0,0.0,0.0,0.0,0.0,0.003934529430280139
32031001014,Census Tract 10.14,Washoe County,Nevada,0.4841,0.25547996976568405,0.2947845804988662,0.7614424410540915,0.24432944817913627,0.0,0.0,0.16666666666666666,0.0,0.0,0.03137116672541417
32031001015,Census Tract 10.15,Washoe County,Nevada,0.5076,0.3062862238074008,0.32813196611680784,0.8037468170243725,-0.06784941953107215,0.05221932114882506,0.0,0.13245033112582782,,0.0,0.013379872018615475
32031001016,Census Tract 10.16,Washoe County,Nevada,0.4529,-0.19150521609538004,0.07004470938897168,0.4152772392400155,0.25317894736842106,0.04127579737335835,0.0,0.06992084432717678,,0.38181818181818183,0.042155584528465885
32031001017,Census Tract 10.17,Washoe County,Nevada,0.4032,-0.16440422322775264,0.04675716440422323,0.5299586776859504,0.13759243181750147,0.0,,0.2047244094488189,,0.12,0.016286644951140065
32031001018,Census Tract 10.18,Washoe County,Nevada,0.3697,-0.40607734806629836,-0.03038674033149171,0.3020928116469518,0.20001023986892963,0.13963039014373715,0.0,0.2774914089347079,0.0,0.15873015873015872,0.09740259740259741
32031001019,Census Tract 10.19,Washoe County,Nevada,0.3297,-0.25431530494821636,0.0,0.3428232502965599,0.1655670956082479,0.04228855721393035,0.0,0.17608409986859397,,0.1497005988023952,0.0112079701120797
32031001101,Census Tract 11.01,Washoe County,Nevada,0.4068,0.16448230668414154,0.21887287024901703,0.7827983795574945,0.42580218591278385,0.28982725527831094,0.0,0.0,,0.0,0.005446972124319128
32031001103,Census Tract 11.03,Washoe County,Nevada,0.4466,0.6197663096397273,0.5769230769230769,0.8362204724409449,0.5340186778106022,0.0,,0.0,,0.0,0.006813627254509018
32031001104,Census Tract 11.04,Washoe County,Nevada,0.4084,0.4638949671772429,0.47921225382932164,0.89171974522293,0.3333545825440769,0.0,,0.0,,0.0,0.00263100197325148
32031001105,Census Tract 11.05,Washoe County,Nevada,0.3964,0.4781829049611476,0.4805738194859534,0.7614424410540915,0.3263441252543926,0.017094017094017096,0.0,0.0,,0.0,0.005261839138060637
32031001201,Census Tract 12.01,Washoe County,Nevada,0.5377,-0.09951956074124914,0.08853809196980096,0.7174076865109269,0.4877487772989202,0.0,0.0,0.3209169054441261,0.0,0.16071428571428573,0.013988657844990548
32031001203,Census Tract 12.03,Washoe County,Nevada,0.3855,-0.19573643410852712,0.016795865633074936,0.5618572764100966,0.13405061578021382,0.0,0.537117903930131,0.4274028629856851,,0.0,0.017034068136272545
32031001204,Census Tract 12.04,Washoe County,Nevada,0.5011,-0.2656119900083264,0.05661948376353039,0.47458455522971654,0.2120835919718601,0.0,0.0,0.471608832807571,0.0,0.0,0.0
32031001300,Census Tract 13,Washoe County,Nevada,0.3849,0.11209842788790157,0.22966507177033493,0.8054763262977752,0.18506621125252443,0.019267822736030827,0.625,0.044270833333333336,,0.42105263157894735,0.02161681966242227
32031001400,Census Tract 14,Washoe County,Nevada,0.4577,-0.06999255398361877,0.1370067014147431,0.7172789896670494,-0.06831507059882735,0.07178217821782178,0.0,0.2073170731707317,,0.0,0.008452346254736228
32031001501,Census Tract 15.01,Washoe County,Nevada,0.3931,-0.0945868945868946,0.05071225071225071,0.4834451417442112,0.16365446469597178,0.07081545064377683,0.32926829268292684,0.10385144429160935,0.0,0.10223642172523961,0.024936504271530824
32031001503,Census Tract 15.03,Washoe County,Nevada,0.4859,-0.44965603502188867,-0.06879299562226392,0.2194922194922195,-0.0024855012427507095,0.029508196721311476,0.08298755186721991,0.18704600484261502,,0.11695906432748537,0.04775360271263069
32031001504,Census Tract 15.04,Washoe County,Nevada,0.5463,-0.575,-0.0425,0.5604662457503643,0.42033530334097213,0.04447632711621234,0.0,0.05590717299578059,,0.0,0.017039922103213243
32031001701,Census Tract 17.01,Washoe County,Nevada,0.4409,-0.24785714285714286,0.0064285714285714285,0.37958033197619795,0.13792000000000004,0.0015337423312883436,0.00847457627118644,0.2310126582278481,1.0,0.2606060606060606,0.06318589956767542
