GEOID,Tract,County,State,FacID,cat,measure,value,RE,Sex,def,fmt,source,lbl
56009956700,Census Tract 9567,Converse County,WY,862,Travel time to Screening Facility,Minutes,21.3915363891999,NA,NA,Minutes to Mammography,float64,src-TBD,21
56011950200,Census Tract 9502,Crook County,WY,216,Travel time to Screening Facility,Minutes,173.885333513999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,174
56011950200,Census Tract 9502,Crook County,WY,742,Travel time to Screening Facility,Minutes,175.870045255999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,176
56011950200,Census Tract 9502,Crook County,WY,807,Travel time to Screening Facility,Minutes,52.2425147797999,NA,NA,Minutes to Mammography,float64,src-TBD,52
56011950300,Census Tract 9503,Crook County,WY,216,Travel time to Screening Facility,Minutes,206.867445526,NA,NA,Minutes to Gastroenterology,float64,src-TBD,207
56011950300,Census Tract 9503,Crook County,WY,695,Travel time to Screening Facility,Minutes,201.639223745999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,202
56011950300,Census Tract 9503,Crook County,WY,922,Travel time to Screening Facility,Minutes,48.1370951879,NA,NA,Minutes to Mammography,float64,src-TBD,48
56013000100,Census Tract 1,Fremont County,WY,216,Travel time to Screening Facility,Minutes,140.864529271999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,141
56013000100,Census Tract 1,Fremont County,WY,742,Travel time to Screening Facility,Minutes,146.194549631999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,146
56013000100,Census Tract 1,Fremont County,WY,960,Travel time to Screening Facility,Minutes,4.58418427856,NA,NA,Minutes to Mammography,float64,src-TBD,5
56013000200,Census Tract 2,Fremont County,WY,216,Travel time to Screening Facility,Minutes,141.489914507999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,141
56013000200,Census Tract 2,Fremont County,WY,742,Travel time to Screening Facility,Minutes,146.819934867999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,147
56013000200,Census Tract 2,Fremont County,WY,960,Travel time to Screening Facility,Minutes,4.23835933481,NA,NA,Minutes to Mammography,float64,src-TBD,4
56013000301,Census Tract 3.01,Fremont County,WY,216,Travel time to Screening Facility,Minutes,143.47652729,NA,NA,Minutes to Gastroenterology,float64,src-TBD,143
56013000301,Census Tract 3.01,Fremont County,WY,742,Travel time to Screening Facility,Minutes,146.60175374600001,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,147
56013000301,Census Tract 3.01,Fremont County,WY,960,Travel time to Screening Facility,Minutes,6.05455206966,NA,NA,Minutes to Mammography,float64,src-TBD,6
56013000302,Census Tract 3.02,Fremont County,WY,216,Travel time to Screening Facility,Minutes,115.938103347999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,116
56013000302,Census Tract 3.02,Fremont County,WY,742,Travel time to Screening Facility,Minutes,121.268123707,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,121
56013000302,Census Tract 3.02,Fremont County,WY,891,Travel time to Screening Facility,Minutes,10.5190098143,NA,NA,Minutes to Mammography,float64,src-TBD,11
56013000400,Census Tract 4,Fremont County,WY,156,Travel time to Screening Facility,Minutes,96.7523425275,NA,NA,Minutes to Gastroenterology,float64,src-TBD,97
56013000400,Census Tract 4,Fremont County,WY,742,Travel time to Screening Facility,Minutes,184.648086718999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,185
56013000400,Census Tract 4,Fremont County,WY,891,Travel time to Screening Facility,Minutes,75.2167436791999,NA,NA,Minutes to Mammography,float64,src-TBD,75
56013940100,Census Tract 9401,Fremont County,WY,216,Travel time to Screening Facility,Minutes,146.210647576,NA,NA,Minutes to Gastroenterology,float64,src-TBD,146
56013940100,Census Tract 9401,Fremont County,WY,742,Travel time to Screening Facility,Minutes,151.540667934999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,152
56013940100,Census Tract 9401,Fremont County,WY,960,Travel time to Screening Facility,Minutes,22.931409102,NA,NA,Minutes to Mammography,float64,src-TBD,23
56013940201,Census Tract 9402.01,Fremont County,WY,216,Travel time to Screening Facility,Minutes,116.277655394999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,116
56013940201,Census Tract 9402.01,Fremont County,WY,742,Travel time to Screening Facility,Minutes,121.607675753999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,122
56013940201,Census Tract 9402.01,Fremont County,WY,891,Travel time to Screening Facility,Minutes,15.2989434739,NA,NA,Minutes to Mammography,float64,src-TBD,15
56013940202,Census Tract 9402.02,Fremont County,WY,216,Travel time to Screening Facility,Minutes,131.066712093999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,131
56013940202,Census Tract 9402.02,Fremont County,WY,742,Travel time to Screening Facility,Minutes,136.396732452999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,136
56013940202,Census Tract 9402.02,Fremont County,WY,891,Travel time to Screening Facility,Minutes,25.6476185602,NA,NA,Minutes to Mammography,float64,src-TBD,26
56013940301,Census Tract 9403.01,Fremont County,WY,216,Travel time to Screening Facility,Minutes,113.265743311999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,113
56013940301,Census Tract 9403.01,Fremont County,WY,742,Travel time to Screening Facility,Minutes,118.595763672,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,119
56013940301,Census Tract 9403.01,Fremont County,WY,891,Travel time to Screening Facility,Minutes,7.84664977894,NA,NA,Minutes to Mammography,float64,src-TBD,8
56013940302,Census Tract 9403.02,Fremont County,WY,216,Travel time to Screening Facility,Minutes,110.490871295999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,110
56013940302,Census Tract 9403.02,Fremont County,WY,742,Travel time to Screening Facility,Minutes,115.820891656,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,116
56013940302,Census Tract 9403.02,Fremont County,WY,891,Travel time to Screening Facility,Minutes,7.52257552876,NA,NA,Minutes to Mammography,float64,src-TBD,8
56013940400,Census Tract 9404,Fremont County,WY,216,Travel time to Screening Facility,Minutes,112.897305392,NA,NA,Minutes to Gastroenterology,float64,src-TBD,113
56013940400,Census Tract 9404,Fremont County,WY,742,Travel time to Screening Facility,Minutes,118.227325751999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,118
56013940400,Census Tract 9404,Fremont County,WY,891,Travel time to Screening Facility,Minutes,0.600556869084,NA,NA,Minutes to Mammography,float64,src-TBD,1
56013940500,Census Tract 9405,Fremont County,WY,216,Travel time to Screening Facility,Minutes,112.446988829999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,112
56013940500,Census Tract 9405,Fremont County,WY,742,Travel time to Screening Facility,Minutes,117.777009188999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,118
56013940500,Census Tract 9405,Fremont County,WY,891,Travel time to Screening Facility,Minutes,5.02975959363,NA,NA,Minutes to Mammography,float64,src-TBD,5
56015957700,Census Tract 9577,Goshen County,WY,228,Travel time to Screening Facility,Minutes,94.708248189,NA,NA,Minutes to Gastroenterology,float64,src-TBD,95
56015957700,Census Tract 9577,Goshen County,WY,221,Travel time to Screening Facility,Minutes,99.6990598046999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,100
56015957700,Census Tract 9577,Goshen County,WY,933,Travel time to Screening Facility,Minutes,22.4775826204,NA,NA,Minutes to Mammography,float64,src-TBD,22
56015957800,Census Tract 9578,Goshen County,WY,228,Travel time to Screening Facility,Minutes,78.9052665452999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,79
56015957800,Census Tract 9578,Goshen County,WY,221,Travel time to Screening Facility,Minutes,83.8960781610999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,84
56015957800,Census Tract 9578,Goshen County,WY,933,Travel time to Screening Facility,Minutes,6.67460097675,NA,NA,Minutes to Mammography,float64,src-TBD,7
56015957900,Census Tract 9579,Goshen County,WY,228,Travel time to Screening Facility,Minutes,79.0376642093,NA,NA,Minutes to Gastroenterology,float64,src-TBD,79
56015957900,Census Tract 9579,Goshen County,WY,221,Travel time to Screening Facility,Minutes,84.028475825,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,84
56015957900,Census Tract 9579,Goshen County,WY,933,Travel time to Screening Facility,Minutes,7.02660280945,NA,NA,Minutes to Mammography,float64,src-TBD,7
56015958000,Census Tract 9580,Goshen County,WY,228,Travel time to Screening Facility,Minutes,65.4416974375999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,65
56015958000,Census Tract 9580,Goshen County,WY,221,Travel time to Screening Facility,Minutes,70.4325090533999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,70
56015958000,Census Tract 9580,Goshen County,WY,933,Travel time to Screening Facility,Minutes,18.6780442268999,NA,NA,Minutes to Mammography,float64,src-TBD,19
56017967800,Census Tract 9678,Hot Springs County,WY,216,Travel time to Screening Facility,Minutes,123.258841359,NA,NA,Minutes to Gastroenterology,float64,src-TBD,123
56017967800,Census Tract 9678,Hot Springs County,WY,742,Travel time to Screening Facility,Minutes,128.588861718999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,129
56017967800,Census Tract 9678,Hot Springs County,WY,957,Travel time to Screening Facility,Minutes,3.28345937991,NA,NA,Minutes to Mammography,float64,src-TBD,3
56017967900,Census Tract 9679,Hot Springs County,WY,216,Travel time to Screening Facility,Minutes,132.64413611,NA,NA,Minutes to Gastroenterology,float64,src-TBD,133
56017967900,Census Tract 9679,Hot Springs County,WY,742,Travel time to Screening Facility,Minutes,137.974156469999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,138
56017967900,Census Tract 9679,Hot Springs County,WY,957,Travel time to Screening Facility,Minutes,10.6688679416,NA,NA,Minutes to Mammography,float64,src-TBD,11
56019955100,Census Tract 9551,Johnson County,WY,216,Travel time to Screening Facility,Minutes,90.1480101326,NA,NA,Minutes to Gastroenterology,float64,src-TBD,90
56019955100,Census Tract 9551,Johnson County,WY,742,Travel time to Screening Facility,Minutes,92.1327218746999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,92
56019955100,Census Tract 9551,Johnson County,WY,964,Travel time to Screening Facility,Minutes,28.9107762157999,NA,NA,Minutes to Mammography,float64,src-TBD,29
56019955201,Census Tract 9552.01,Johnson County,WY,216,Travel time to Screening Facility,Minutes,108.632831969999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,109
56019955201,Census Tract 9552.01,Johnson County,WY,742,Travel time to Screening Facility,Minutes,110.617543712,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,111
56019955201,Census Tract 9552.01,Johnson County,WY,964,Travel time to Screening Facility,Minutes,3.22645361897,NA,NA,Minutes to Mammography,float64,src-TBD,3
56019955202,Census Tract 9552.02,Johnson County,WY,216,Travel time to Screening Facility,Minutes,112.795766135999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,113
56019955202,Census Tract 9552.02,Johnson County,WY,742,Travel time to Screening Facility,Minutes,114.780477877999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,115
56019955202,Census Tract 9552.02,Johnson County,WY,964,Travel time to Screening Facility,Minutes,3.14903649122,NA,NA,Minutes to Mammography,float64,src-TBD,3
56021000200,Census Tract 2,Laramie County,WY,222,Travel time to Screening Facility,Minutes,4.34435263453,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
56021000200,Census Tract 2,Laramie County,WY,221,Travel time to Screening Facility,Minutes,4.50452256968,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,5
56021000200,Census Tract 2,Laramie County,WY,808,Travel time to Screening Facility,Minutes,9.15253618815,NA,NA,Minutes to Mammography,float64,src-TBD,9
56021000300,Census Tract 3,Laramie County,WY,222,Travel time to Screening Facility,Minutes,8.12834355151,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
56021000300,Census Tract 3,Laramie County,WY,221,Travel time to Screening Facility,Minutes,8.28851348665999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
56021000300,Census Tract 3,Laramie County,WY,808,Travel time to Screening Facility,Minutes,13.0843093955,NA,NA,Minutes to Mammography,float64,src-TBD,13
56021000401,Census Tract 4.01,Laramie County,WY,222,Travel time to Screening Facility,Minutes,9.62696383356,NA,NA,Minutes to Gastroenterology,float64,src-TBD,10
56021000401,Census Tract 4.01,Laramie County,WY,221,Travel time to Screening Facility,Minutes,9.78713376871,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,10
56021000401,Census Tract 4.01,Laramie County,WY,808,Travel time to Screening Facility,Minutes,14.5829296775999,NA,NA,Minutes to Mammography,float64,src-TBD,15
56021000403,Census Tract 4.03,Laramie County,WY,219,Travel time to Screening Facility,Minutes,6.48592178212,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
56021000403,Census Tract 4.03,Laramie County,WY,221,Travel time to Screening Facility,Minutes,6.79825155166,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,7
56021000403,Census Tract 4.03,Laramie County,WY,808,Travel time to Screening Facility,Minutes,9.45354536894,NA,NA,Minutes to Mammography,float64,src-TBD,9
56021000404,Census Tract 4.04,Laramie County,WY,222,Travel time to Screening Facility,Minutes,8.44244214147,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
56021000404,Census Tract 4.04,Laramie County,WY,221,Travel time to Screening Facility,Minutes,8.60261207662,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,9
56021000404,Census Tract 4.04,Laramie County,WY,808,Travel time to Screening Facility,Minutes,13.3984079855,NA,NA,Minutes to Mammography,float64,src-TBD,13
56021000502,Census Tract 5.02,Laramie County,WY,219,Travel time to Screening Facility,Minutes,6.11179578445,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
56021000502,Census Tract 5.02,Laramie County,WY,221,Travel time to Screening Facility,Minutes,9.9978432629,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,10
56021000502,Census Tract 5.02,Laramie County,WY,808,Travel time to Screening Facility,Minutes,9.13418668031999,NA,NA,Minutes to Mammography,float64,src-TBD,9
56021000503,Census Tract 5.03,Laramie County,WY,219,Travel time to Screening Facility,Minutes,4.46472866846,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
56021000503,Census Tract 5.03,Laramie County,WY,221,Travel time to Screening Facility,Minutes,8.35077614691999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
56021000503,Census Tract 5.03,Laramie County,WY,808,Travel time to Screening Facility,Minutes,7.48711956433,NA,NA,Minutes to Mammography,float64,src-TBD,7
56021000601,Census Tract 6.01,Laramie County,WY,219,Travel time to Screening Facility,Minutes,1.31657282814,NA,NA,Minutes to Gastroenterology,float64,src-TBD,1
56021000601,Census Tract 6.01,Laramie County,WY,221,Travel time to Screening Facility,Minutes,4.79446145126,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,5
56021000601,Census Tract 6.01,Laramie County,WY,808,Travel time to Screening Facility,Minutes,4.28419641496,NA,NA,Minutes to Mammography,float64,src-TBD,4
56021000602,Census Tract 6.02,Laramie County,WY,219,Travel time to Screening Facility,Minutes,1.66685278652,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
56021000602,Census Tract 6.02,Laramie County,WY,221,Travel time to Screening Facility,Minutes,6.24291259358,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,6
56021000602,Census Tract 6.02,Laramie County,WY,808,Travel time to Screening Facility,Minutes,5.03984617117,NA,NA,Minutes to Mammography,float64,src-TBD,5
56021000701,Census Tract 7.01,Laramie County,WY,222,Travel time to Screening Facility,Minutes,1.78721170118,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
56021000701,Census Tract 7.01,Laramie County,WY,221,Travel time to Screening Facility,Minutes,2.0472208704,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,2
56021000701,Census Tract 7.01,Laramie County,WY,808,Travel time to Screening Facility,Minutes,5.61564109797,NA,NA,Minutes to Mammography,float64,src-TBD,6
56021000702,Census Tract 7.02,Laramie County,WY,220,Travel time to Screening Facility,Minutes,2.34217333955,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
56021000702,Census Tract 7.02,Laramie County,WY,221,Travel time to Screening Facility,Minutes,2.34217333955,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,2
56021000702,Census Tract 7.02,Laramie County,WY,808,Travel time to Screening Facility,Minutes,8.86395671698,NA,NA,Minutes to Mammography,float64,src-TBD,9
56021000800,Census Tract 8,Laramie County,WY,219,Travel time to Screening Facility,Minutes,2.45150424235,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
56021000800,Census Tract 8,Laramie County,WY,221,Travel time to Screening Facility,Minutes,5.43555215044,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,5
56021000800,Census Tract 8,Laramie County,WY,808,Travel time to Screening Facility,Minutes,5.41912782917,NA,NA,Minutes to Mammography,float64,src-TBD,5
56021000900,Census Tract 9,Laramie County,WY,220,Travel time to Screening Facility,Minutes,3.43319425633,NA,NA,Minutes to Gastroenterology,float64,src-TBD,3
56021000900,Census Tract 9,Laramie County,WY,221,Travel time to Screening Facility,Minutes,3.43319425633,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,3
56021000900,Census Tract 9,Laramie County,WY,808,Travel time to Screening Facility,Minutes,7.73395471004,NA,NA,Minutes to Mammography,float64,src-TBD,8
56021001000,Census Tract 10,Laramie County,WY,220,Travel time to Screening Facility,Minutes,3.10590181642,NA,NA,Minutes to Gastroenterology,float64,src-TBD,3
56021001000,Census Tract 10,Laramie County,WY,221,Travel time to Screening Facility,Minutes,3.10590181642,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,3
56021001000,Census Tract 10,Laramie County,WY,808,Travel time to Screening Facility,Minutes,8.49041866598,NA,NA,Minutes to Mammography,float64,src-TBD,8
56021001100,Census Tract 11,Laramie County,WY,220,Travel time to Screening Facility,Minutes,6.45391156992,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
56021001100,Census Tract 11,Laramie County,WY,221,Travel time to Screening Facility,Minutes,6.45391156992,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,6
56021001100,Census Tract 11,Laramie County,WY,808,Travel time to Screening Facility,Minutes,11.0219458996,NA,NA,Minutes to Mammography,float64,src-TBD,11
56021001200,Census Tract 12,Laramie County,WY,228,Travel time to Screening Facility,Minutes,2.1695118786,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
56021001200,Census Tract 12,Laramie County,WY,221,Travel time to Screening Facility,Minutes,8.65734984787,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,9
56021001200,Census Tract 12,Laramie County,WY,808,Travel time to Screening Facility,Minutes,9.07393650509,NA,NA,Minutes to Mammography,float64,src-TBD,9
56021001301,Census Tract 13.01,Laramie County,WY,218,Travel time to Screening Facility,Minutes,2.35227382362,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
56021001301,Census Tract 13.01,Laramie County,WY,221,Travel time to Screening Facility,Minutes,6.6259661007,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,7
56021001301,Census Tract 13.01,Laramie County,WY,808,Travel time to Screening Facility,Minutes,4.34454490791,NA,NA,Minutes to Mammography,float64,src-TBD,4
56021001302,Census Tract 13.02,Laramie County,WY,218,Travel time to Screening Facility,Minutes,3.80050180944,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
56021001302,Census Tract 13.02,Laramie County,WY,221,Travel time to Screening Facility,Minutes,10.5073439209,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
56021001302,Census Tract 13.02,Laramie County,WY,808,Travel time to Screening Facility,Minutes,6.92670997023,NA,NA,Minutes to Mammography,float64,src-TBD,7
56021001401,Census Tract 14.01,Laramie County,WY,219,Travel time to Screening Facility,Minutes,5.04896228304,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
56021001401,Census Tract 14.01,Laramie County,WY,221,Travel time to Screening Facility,Minutes,9.26227172866999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,9
56021001401,Census Tract 14.01,Laramie County,WY,808,Travel time to Screening Facility,Minutes,4.0890200014,NA,NA,Minutes to Mammography,float64,src-TBD,4
56021001402,Census Tract 14.02,Laramie County,WY,219,Travel time to Screening Facility,Minutes,4.97337603374,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
56021001402,Census Tract 14.02,Laramie County,WY,221,Travel time to Screening Facility,Minutes,8.96079894784,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,9
56021001402,Census Tract 14.02,Laramie County,WY,808,Travel time to Screening Facility,Minutes,3.78754722056,NA,NA,Minutes to Mammography,float64,src-TBD,4
56021001501,Census Tract 15.01,Laramie County,WY,219,Travel time to Screening Facility,Minutes,8.5673686429100009,NA,NA,Minutes to Gastroenterology,float64,src-TBD,9
56021001501,Census Tract 15.01,Laramie County,WY,221,Travel time to Screening Facility,Minutes,13.0963616133999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
56021001501,Census Tract 15.01,Laramie County,WY,808,Travel time to Screening Facility,Minutes,7.92310988615,NA,NA,Minutes to Mammography,float64,src-TBD,8
56021001502,Census Tract 15.02,Laramie County,WY,219,Travel time to Screening Facility,Minutes,5.65989046984,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
56021001502,Census Tract 15.02,Laramie County,WY,221,Travel time to Screening Facility,Minutes,10.3659893118,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,10
56021001502,Census Tract 15.02,Laramie County,WY,808,Travel time to Screening Facility,Minutes,6.94008636271,NA,NA,Minutes to Mammography,float64,src-TBD,7
56021001901,Census Tract 19.01,Laramie County,WY,219,Travel time to Screening Facility,Minutes,16.8735909564999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,17
56021001901,Census Tract 19.01,Laramie County,WY,221,Travel time to Screening Facility,Minutes,21.5796897984999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,22
56021001901,Census Tract 19.01,Laramie County,WY,808,Travel time to Screening Facility,Minutes,17.2768836005,NA,NA,Minutes to Mammography,float64,src-TBD,17
56021001902,Census Tract 19.02,Laramie County,WY,228,Travel time to Screening Facility,Minutes,16.6321479385999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,17
56021001902,Census Tract 19.02,Laramie County,WY,221,Travel time to Screening Facility,Minutes,22.2369272373,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,22
56021001902,Census Tract 19.02,Laramie County,WY,808,Travel time to Screening Facility,Minutes,22.7491721331999,NA,NA,Minutes to Mammography,float64,src-TBD,23
56021002001,Census Tract 20.01,Laramie County,WY,219,Travel time to Screening Facility,Minutes,35.9133520295999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,36
56021002001,Census Tract 20.01,Laramie County,WY,221,Travel time to Screening Facility,Minutes,40.6194508715,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,41
56021002001,Census Tract 20.01,Laramie County,WY,808,Travel time to Screening Facility,Minutes,37.1718272052,NA,NA,Minutes to Mammography,float64,src-TBD,37
56021002002,Census Tract 20.02,Laramie County,WY,219,Travel time to Screening Facility,Minutes,22.4756924339,NA,NA,Minutes to Gastroenterology,float64,src-TBD,22
56021002002,Census Tract 20.02,Laramie County,WY,221,Travel time to Screening Facility,Minutes,27.1817912757999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,27
56021002002,Census Tract 20.02,Laramie County,WY,808,Travel time to Screening Facility,Minutes,23.7341676094999,NA,NA,Minutes to Mammography,float64,src-TBD,24
56021980801,Census Tract 9808.01,Laramie County,WY,218,Travel time to Screening Facility,Minutes,1.74251542553,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
56021980801,Census Tract 9808.01,Laramie County,WY,221,Travel time to Screening Facility,Minutes,7.68596800885,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
56021980801,Census Tract 9808.01,Laramie County,WY,808,Travel time to Screening Facility,Minutes,3.53275285177,NA,NA,Minutes to Mammography,float64,src-TBD,4
56023978001,Census Tract 9780.01,Lincoln County,WY,156,Travel time to Screening Facility,Minutes,63.1156894877999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,63
56023978001,Census Tract 9780.01,Lincoln County,WY,732,Travel time to Screening Facility,Minutes,248.489355786,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,248
56023978001,Census Tract 9780.01,Lincoln County,WY,852,Travel time to Screening Facility,Minutes,25.9472477748999,NA,NA,Minutes to Mammography,float64,src-TBD,26
56023978002,Census Tract 9780.02,Lincoln County,WY,156,Travel time to Screening Facility,Minutes,61.2044836752,NA,NA,Minutes to Gastroenterology,float64,src-TBD,61
56023978002,Census Tract 9780.02,Lincoln County,WY,732,Travel time to Screening Facility,Minutes,246.578149972999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,247
56023978002,Census Tract 9780.02,Lincoln County,WY,852,Travel time to Screening Facility,Minutes,29.5506314848999,NA,NA,Minutes to Mammography,float64,src-TBD,30
56023978100,Census Tract 9781,Lincoln County,WY,156,Travel time to Screening Facility,Minutes,84.3058350574,NA,NA,Minutes to Gastroenterology,float64,src-TBD,84
56023978100,Census Tract 9781,Lincoln County,WY,723,Travel time to Screening Facility,Minutes,235.999089628,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,236
56023978100,Census Tract 9781,Lincoln County,WY,852,Travel time to Screening Facility,Minutes,2.50313920977,NA,NA,Minutes to Mammography,float64,src-TBD,3
56023978200,Census Tract 9782,Lincoln County,WY,594,Travel time to Screening Facility,Minutes,146.141199594,NA,NA,Minutes to Gastroenterology,float64,src-TBD,146
56023978200,Census Tract 9782,Lincoln County,WY,729,Travel time to Screening Facility,Minutes,208.88167738,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,209
56023978200,Census Tract 9782,Lincoln County,WY,820,Travel time to Screening Facility,Minutes,41.5867933911999,NA,NA,Minutes to Mammography,float64,src-TBD,42
56023978400,Census Tract 9784,Lincoln County,WY,594,Travel time to Screening Facility,Minutes,109.903062595999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,110
56023978400,Census Tract 9784,Lincoln County,WY,729,Travel time to Screening Facility,Minutes,169.135958611999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,169
56023978400,Census Tract 9784,Lincoln County,WY,820,Travel time to Screening Facility,Minutes,0.850756172295,NA,NA,Minutes to Mammography,float64,src-TBD,1
56025000200,Census Tract 2,Natrona County,WY,212,Travel time to Screening Facility,Minutes,4.60251765646,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
56025000200,Census Tract 2,Natrona County,WY,742,Travel time to Screening Facility,Minutes,5.68746679742,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,6
56025000200,Census Tract 2,Natrona County,WY,966,Travel time to Screening Facility,Minutes,5.68746679742,NA,NA,Minutes to Mammography,float64,src-TBD,6
56025000300,Census Tract 3,Natrona County,WY,212,Travel time to Screening Facility,Minutes,0.870840196731,NA,NA,Minutes to Gastroenterology,float64,src-TBD,1
56025000300,Census Tract 3,Natrona County,WY,742,Travel time to Screening Facility,Minutes,1.02274098797,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,1
56025000300,Census Tract 3,Natrona County,WY,966,Travel time to Screening Facility,Minutes,1.02274098797,NA,NA,Minutes to Mammography,float64,src-TBD,1
56025000400,Census Tract 4,Natrona County,WY,212,Travel time to Screening Facility,Minutes,3.57733927638,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
56025000400,Census Tract 4,Natrona County,WY,742,Travel time to Screening Facility,Minutes,3.67675559247,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,4
56025000400,Census Tract 4,Natrona County,WY,966,Travel time to Screening Facility,Minutes,3.67675559247,NA,NA,Minutes to Mammography,float64,src-TBD,4
