"FIPS","County","State","measure","value"
30101,"Toole County","Montana","Met_Colon_Screen",0.575
30103,"Treasure County","Montana","Met_Colon_Screen",0.688
30105,"Valley County","Montana","Met_Colon_Screen",0.628
30107,"Wheatland County","Montana","Met_Colon_Screen",0.612
30109,"Wibaux County","Montana","Met_Colon_Screen",0.611
30111,"Yellowstone County","Montana","Met_Colon_Screen",0.638
32001,"Churchill County","Nevada","Met_Colon_Screen",0.629
32003,"Clark County","Nevada","Met_Colon_Screen",0.569
32005,"Douglas County","Nevada","Met_Colon_Screen",0.715
32007,"Elko County","Nevada","Met_Colon_Screen",0.574
32009,"Esmeralda County","Nevada","Met_Colon_Screen",0.622
32011,"Eureka County","Nevada","Met_Colon_Screen",0.604
32013,"Humboldt County","Nevada","Met_Colon_Screen",0.618
32015,"Lander County","Nevada","Met_Colon_Screen",0.574
32017,"Lincoln County","Nevada","Met_Colon_Screen",0.646
32019,"Lyon County","Nevada","Met_Colon_Screen",0.638
32021,"Mineral County","Nevada","Met_Colon_Screen",0.613
32023,"Nye County","Nevada","Met_Colon_Screen",0.603
32027,"Pershing County","Nevada","Met_Colon_Screen",0.561
32029,"Storey County","Nevada","Met_Colon_Screen",0.668
32031,"Washoe County","Nevada","Met_Colon_Screen",0.631
32033,"White Pine County","Nevada","Met_Colon_Screen",0.612
32510,"Carson City","Nevada","Met_Colon_Screen",0.63
49001,"Beaver County","Utah","Met_Colon_Screen",0.642
49003,"Box Elder County","Utah","Met_Colon_Screen",0.62
49005,"Cache County","Utah","Met_Colon_Screen",0.583
49007,"Carbon County","Utah","Met_Colon_Screen",0.631
49009,"Daggett County","Utah","Met_Colon_Screen",0.669
49011,"Davis County","Utah","Met_Colon_Screen",0.633
49013,"Duchesne County","Utah","Met_Colon_Screen",0.558
49015,"Emery County","Utah","Met_Colon_Screen",0.627
49017,"Garfield County","Utah","Met_Colon_Screen",0.662
49019,"Grand County","Utah","Met_Colon_Screen",0.634
49021,"Iron County","Utah","Met_Colon_Screen",0.59
49023,"Juab County","Utah","Met_Colon_Screen",0.602
49025,"Kane County","Utah","Met_Colon_Screen",0.668
49027,"Millard County","Utah","Met_Colon_Screen",0.578
49029,"Morgan County","Utah","Met_Colon_Screen",0.648
49031,"Piute County","Utah","Met_Colon_Screen",0.596
49033,"Rich County","Utah","Met_Colon_Screen",0.633
49035,"Salt Lake County","Utah","Met_Colon_Screen",0.653
49037,"San Juan County","Utah","Met_Colon_Screen",0.564
49039,"Sanpete County","Utah","Met_Colon_Screen",0.573
49041,"Sevier County","Utah","Met_Colon_Screen",0.615
49043,"Summit County","Utah","Met_Colon_Screen",0.67
49045,"Tooele County","Utah","Met_Colon_Screen",0.563
49047,"Uintah County","Utah","Met_Colon_Screen",0.555
49049,"Utah County","Utah","Met_Colon_Screen",0.619
49051,"Wasatch County","Utah","Met_Colon_Screen",0.674
49053,"Washington County","Utah","Met_Colon_Screen",0.646
49055,"Wayne County","Utah","Met_Colon_Screen",0.634
49057,"Weber County","Utah","Met_Colon_Screen",0.619
56001,"Albany County","Wyoming","Met_Colon_Screen",0.594
56003,"Big Horn County","Wyoming","Met_Colon_Screen",0.551
56005,"Campbell County","Wyoming","Met_Colon_Screen",0.55
56007,"Carbon County","Wyoming","Met_Colon_Screen",0.537
56009,"Converse County","Wyoming","Met_Colon_Screen",0.587
56011,"Crook County","Wyoming","Met_Colon_Screen",0.611
56013,"Fremont County","Wyoming","Met_Colon_Screen",0.545
56015,"Goshen County","Wyoming","Met_Colon_Screen",0.59
56017,"Hot Springs County","Wyoming","Met_Colon_Screen",0.588
56019,"Johnson County","Wyoming","Met_Colon_Screen",0.561
56021,"Laramie County","Wyoming","Met_Colon_Screen",0.618
56023,"Lincoln County","Wyoming","Met_Colon_Screen",0.577
56025,"Natrona County","Wyoming","Met_Colon_Screen",0.601
56027,"Niobrara County","Wyoming","Met_Colon_Screen",0.561
56029,"Park County","Wyoming","Met_Colon_Screen",0.649
56031,"Platte County","Wyoming","Met_Colon_Screen",0.594
56033,"Sheridan County","Wyoming","Met_Colon_Screen",0.658
56035,"Sublette County","Wyoming","Met_Colon_Screen",0.595
56037,"Sweetwater County","Wyoming","Met_Colon_Screen",0.559
56039,"Teton County","Wyoming","Met_Colon_Screen",0.612
56041,"Uinta County","Wyoming","Met_Colon_Screen",0.606
56043,"Washakie County","Wyoming","Met_Colon_Screen",0.587
56045,"Weston County","Wyoming","Met_Colon_Screen",0.572
16001,"Ada County","Idaho","Currently_Smoke",0.116
16003,"Adams County","Idaho","Currently_Smoke",0.15
16005,"Bannock County","Idaho","Currently_Smoke",0.136
16007,"Bear Lake County","Idaho","Currently_Smoke",0.129
16009,"Benewah County","Idaho","Currently_Smoke",0.164
16011,"Bingham County","Idaho","Currently_Smoke",0.142
16013,"Blaine County","Idaho","Currently_Smoke",0.1
16015,"Boise County","Idaho","Currently_Smoke",0.13
16017,"Bonner County","Idaho","Currently_Smoke",0.137
16019,"Bonneville County","Idaho","Currently_Smoke",0.128
16021,"Boundary County","Idaho","Currently_Smoke",0.147
16023,"Butte County","Idaho","Currently_Smoke",0.159
16025,"Camas County","Idaho","Currently_Smoke",0.123
16027,"Canyon County","Idaho","Currently_Smoke",0.144
16029,"Caribou County","Idaho","Currently_Smoke",0.13
16031,"Cassia County","Idaho","Currently_Smoke",0.135
16033,"Clark County","Idaho","Currently_Smoke",0.143
16035,"Clearwater County","Idaho","Currently_Smoke",0.138
16037,"Custer County","Idaho","Currently_Smoke",0.13
16039,"Elmore County","Idaho","Currently_Smoke",0.15
16041,"Franklin County","Idaho","Currently_Smoke",0.165
16043,"Fremont County","Idaho","Currently_Smoke",0.136
16045,"Gem County","Idaho","Currently_Smoke",0.131
16047,"Gooding County","Idaho","Currently_Smoke",0.165
16049,"Idaho County","Idaho","Currently_Smoke",0.161
16051,"Jefferson County","Idaho","Currently_Smoke",0.155
16053,"Jerome County","Idaho","Currently_Smoke",0.157
16055,"Kootenai County","Idaho","Currently_Smoke",0.129
16057,"Latah County","Idaho","Currently_Smoke",0.097
16059,"Lemhi County","Idaho","Currently_Smoke",0.134
16061,"Lewis County","Idaho","Currently_Smoke",0.165
16063,"Lincoln County","Idaho","Currently_Smoke",0.157
16065,"Madison County","Idaho","Currently_Smoke",0.114
16067,"Minidoka County","Idaho","Currently_Smoke",0.156
16069,"Nez Perce County","Idaho","Currently_Smoke",0.13
16071,"Oneida County","Idaho","Currently_Smoke",0.124
16073,"Owyhee County","Idaho","Currently_Smoke",0.156
16075,"Payette County","Idaho","Currently_Smoke",0.166
16077,"Power County","Idaho","Currently_Smoke",0.147
16079,"Shoshone County","Idaho","Currently_Smoke",0.199
16081,"Teton County","Idaho","Currently_Smoke",0.117
16083,"Twin Falls County","Idaho","Currently_Smoke",0.129
16085,"Valley County","Idaho","Currently_Smoke",0.154
16087,"Washington County","Idaho","Currently_Smoke",0.138
30001,"Beaverhead County","Montana","Currently_Smoke",0.136
30003,"Big Horn County","Montana","Currently_Smoke",0.234
30005,"Blaine County","Montana","Currently_Smoke",0.221
30007,"Broadwater County","Montana","Currently_Smoke",0.174
30009,"Carbon County","Montana","Currently_Smoke",0.142
30011,"Carter County","Montana","Currently_Smoke",0.16
30013,"Cascade County","Montana","Currently_Smoke",0.162
30015,"Chouteau County","Montana","Currently_Smoke",0.169
30017,"Custer County","Montana","Currently_Smoke",0.155
30019,"Daniels County","Montana","Currently_Smoke",0.151
30021,"Dawson County","Montana","Currently_Smoke",0.164
30023,"Deer Lodge County","Montana","Currently_Smoke",0.153
30025,"Fallon County","Montana","Currently_Smoke",0.153
30027,"Fergus County","Montana","Currently_Smoke",0.148
30029,"Flathead County","Montana","Currently_Smoke",0.161
30031,"Gallatin County","Montana","Currently_Smoke",0.118
30033,"Garfield County","Montana","Currently_Smoke",0.166
30035,"Glacier County","Montana","Currently_Smoke",0.299
30037,"Golden Valley County","Montana","Currently_Smoke",0.202
30039,"Granite County","Montana","Currently_Smoke",0.16
30041,"Hill County","Montana","Currently_Smoke",0.194
30043,"Jefferson County","Montana","Currently_Smoke",0.137
30045,"Judith Basin County","Montana","Currently_Smoke",0.149
30047,"Lake County","Montana","Currently_Smoke",0.18
30049,"Lewis And Clark County","Montana","Currently_Smoke",0.118
30051,"Liberty County","Montana","Currently_Smoke",0.243
30053,"Lincoln County","Montana","Currently_Smoke",0.191
30055,"McCone County","Montana","Currently_Smoke",0.133
30057,"Madison County","Montana","Currently_Smoke",0.144
30059,"Meagher County","Montana","Currently_Smoke",0.129
30061,"Mineral County","Montana","Currently_Smoke",0.165
30063,"Missoula County","Montana","Currently_Smoke",0.13
30065,"Musselshell County","Montana","Currently_Smoke",0.168
30067,"Park County","Montana","Currently_Smoke",0.148
30069,"Petroleum County","Montana","Currently_Smoke",0.149
30071,"Phillips County","Montana","Currently_Smoke",0.155
30073,"Pondera County","Montana","Currently_Smoke",0.172
30075,"Powder River County","Montana","Currently_Smoke",0.182
30077,"Powell County","Montana","Currently_Smoke",0.192
30079,"Prairie County","Montana","Currently_Smoke",0.21
30081,"Ravalli County","Montana","Currently_Smoke",0.127
30083,"Richland County","Montana","Currently_Smoke",0.158
30085,"Roosevelt County","Montana","Currently_Smoke",0.281
30087,"Rosebud County","Montana","Currently_Smoke",0.223
30089,"Sanders County","Montana","Currently_Smoke",0.168
30091,"Sheridan County","Montana","Currently_Smoke",0.128
30093,"Silver Bow County","Montana","Currently_Smoke",0.149
30095,"Stillwater County","Montana","Currently_Smoke",0.118
