FIPS,County,State,measure,value
30029,Flathead County,Montana,18 to 64,0.5793298725814063
30031,Gallatin County,Montana,18 to 64,0.6778460124493462
30033,Garfield County,Montana,18 to 64,0.5379098360655737
30035,Glacier County,Montana,18 to 64,0.5804368333212394
30037,Golden Valley County,Montana,18 to 64,0.5707491082045184
30039,Granite County,Montana,18 to 64,0.5353325415676959
30041,Hill County,Montana,18 to 64,0.5684197561276019
30043,Jefferson County,Montana,18 to 64,0.5748390776501263
30045,Judith Basin County,Montana,18 to 64,0.50465914664051
30047,Lake County,Montana,18 to 64,0.5442571963565965
30049,Lewis And Clark County,Montana,18 to 64,0.5921775987242436
30051,Liberty County,Montana,18 to 64,0.5117912694430506
30053,Lincoln County,Montana,18 to 64,0.5243339782705759
30055,McCone County,Montana,18 to 64,0.5378006872852233
30057,Madison County,Montana,18 to 64,0.5485014870738961
30059,Meagher County,Montana,18 to 64,0.5195071868583162
30061,Mineral County,Montana,18 to 64,0.5133276010318143
30063,Missoula County,Montana,18 to 64,0.6524662353109895
30065,Musselshell County,Montana,18 to 64,0.5247766043866775
30067,Park County,Montana,18 to 64,0.5967090069284064
30069,Petroleum County,Montana,18 to 64,0.6081730769230769
30071,Phillips County,Montana,18 to 64,0.5372076541459957
30073,Pondera County,Montana,18 to 64,0.5545348254551529
30075,Powder River County,Montana,18 to 64,0.5403271291596164
30077,Powell County,Montana,18 to 64,0.6514718490997428
30079,Prairie County,Montana,18 to 64,0.45362431800467656
30081,Ravalli County,Montana,18 to 64,0.5506506818789554
30083,Richland County,Montana,18 to 64,0.5761921520323773
30085,Roosevelt County,Montana,18 to 64,0.5490323178072044
30087,Rosebud County,Montana,18 to 64,0.5441636582430807
30089,Sanders County,Montana,18 to 64,0.5053507728894173
30091,Sheridan County,Montana,18 to 64,0.557027027027027
30093,Silver Bow County,Montana,18 to 64,0.6028153854868861
30095,Stillwater County,Montana,18 to 64,0.5490086879037648
30097,Sweet Grass County,Montana,18 to 64,0.5526102245063566
30099,Teton County,Montana,18 to 64,0.5234049374799615
30101,Toole County,Montana,18 to 64,0.6169788760462336
30103,Treasure County,Montana,18 to 64,0.6029411764705882
30105,Valley County,Montana,18 to 64,0.5387976694915254
30107,Wheatland County,Montana,18 to 64,0.5029126213592233
30109,Wibaux County,Montana,18 to 64,0.5102770330652369
30111,Yellowstone County,Montana,18 to 64,0.5931345303400111
32001,Churchill County,Nevada,18 to 64,0.5833366130111378
32003,Clark County,Nevada,18 to 64,0.6211266387340099
32005,Douglas County,Nevada,18 to 64,0.5422831271727706
