"FIPS","County","State","Type","RE","Sex","AYA..15.39.years.","Alcohol.associated","All.Site","Bladder","Brain...ONS","Cervix","Cervix..21.65.years.","Cervix..Early.Stage.","Cervix..Late.Stage.","Colon...Rectum","Colon...Rectum..45.75.years.","Colon...Rectum..Early.Stage.","Colon...Rectum..Late.Stage.","Corpus.Uteri...Uterus..NOS","Esophagus","Female.Breast","Female.Breast..40.74.years.","Female.Breast..Early.Stage.","Female.Breast..Late.Stage.","HPV.associated","Head.and.Neck","Kidney...Renal.Pelvis","Leukemia","Liver...IBD","Lung...Bronchus","Lung...Bronchus..50.80.years.","Lung...Bronchus..Early.Stage.","Lung...Bronchus..Late.Stage.","Melanoma.of.the.Skin","Non.Hodgkin.Lymphoma","Obesity.associated","Oral.Cavity...Pharynx","Ovary","Pancreas","Pediatric..0.19.years.","Prostate","Stomach","Thyroid","Tobacco.associated"
16043,"Fremont County","Idaho","Incidence","All","Female",NA,153.0722,373.2103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.7648,238.1145,73.9694,45.7954,NA,NA,NA,NA,NA,35.1702,NA,NA,NA,NA,NA,211.9537,NA,NA,NA,NA,NA,NA,NA,108.7756
16043,"Fremont County","Idaho","Incidence","All","Male",NA,62.6397,387.6656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6933,NA,NA,NA,NA,NA,NA,NA,37.7489,NA,76.2441,NA,NA,NA,NA,105.7481,NA,NA,147.6757
16043,"Fremont County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","Hispanic","All",NA,NA,285.6274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043,"Fremont County","Idaho","Incidence","White NH","All",NA,105.1722,376.0631,NA,NA,NA,NA,NA,NA,30.1784,NA,NA,NA,NA,NA,113.2251,244.0268,73.8629,NA,NA,33.7106,NA,NA,NA,33.0124,120.1239,NA,25.4736,26.9521,NA,144.4648,NA,NA,NA,NA,109.5551,NA,NA,130.6557
16043,"Fremont County","Idaho","Incidence","White NH","Female",NA,146.7715,358.4715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.2251,244.0268,73.8629,NA,NA,NA,NA,NA,NA,37.9607,NA,NA,NA,NA,NA,210.1814,NA,NA,NA,NA,NA,NA,NA,106.4121
16043,"Fremont County","Idaho","Incidence","White NH","Male",NA,65.2902,393.2036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8333,NA,NA,NA,NA,NA,NA,NA,41.1207,NA,82.5614,NA,NA,NA,NA,109.5551,NA,NA,151.7471
16045,"Gem County","Idaho","Incidence","All","All",NA,130.9911,448.0227,22.2862,NA,NA,NA,NA,NA,47.8633,93.1581,12.2896,32.2076,NA,NA,108.983,190.3319,65.0431,43.9399,14.2332,28.7679,18.4014,12.8724,12.4348,44.3274,137.9774,13.4696,29.6475,30.8892,14.8132,177.8848,12.0057,NA,14.8258,NA,120.3055,NA,NA,188.886
16045,"Gem County","Idaho","Incidence","All","Female",NA,163.8107,419.7485,NA,NA,NA,NA,NA,NA,44.9743,75.7258,NA,33.2937,NA,NA,108.983,190.3319,65.0431,43.9399,NA,NA,NA,NA,NA,47.4645,136.1627,NA,32.218,29.9172,NA,222.0381,NA,NA,NA,NA,NA,NA,NA,157.325
16045,"Gem County","Idaho","Incidence","All","Male",NA,97.2981,476.0863,37.5942,NA,NA,NA,NA,NA,50.6228,110.0744,NA,30.299,NA,NA,NA,NA,NA,NA,NA,34.1928,21.3908,NA,21.8752,39.9833,137.2857,NA,26.3087,32.6095,NA,133.9565,NA,NA,NA,NA,120.3055,NA,NA,219.9107
16045,"Gem County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","Hispanic","All",NA,NA,521.9587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16045,"Gem County","Idaho","Incidence","White NH","All",NA,126.3062,451.015,20.0707,NA,NA,NA,NA,NA,47.154,93.64,12.9752,30.6773,NA,NA,101.7917,177.8022,62.0216,39.7702,15.5691,31.3938,17.6735,14.0625,11.278,45.7485,142.3207,14.1111,30.3641,31.285,14.1268,176.8973,12.8894,NA,15.6353,NA,121.071,NA,NA,188.6641
16045,"Gem County","Idaho","Incidence","White NH","Female",NA,154.9779,421.6939,NA,NA,NA,NA,NA,NA,42.8804,77.2601,NA,30.625,NA,NA,101.7917,177.8022,62.0216,39.7702,NA,NA,NA,NA,NA,48.4787,138.3416,NA,32.4782,30.2043,NA,219.9157,NA,NA,NA,NA,NA,NA,NA,158.2831
16045,"Gem County","Idaho","Incidence","White NH","Male",NA,97.9326,482.1421,34.2153,NA,NA,NA,NA,NA,51.6315,110.4145,NA,30.1777,NA,NA,NA,NA,NA,NA,NA,37.2605,NA,NA,NA,41.8051,143.5808,NA,27.5498,32.7503,NA,135.026,NA,NA,NA,NA,121.071,NA,NA,219.5394
16047,"Gooding County","Idaho","Incidence","All","All",87.9056,137.8943,416.931,NA,NA,NA,NA,NA,NA,40.9294,56.4874,NA,29.9799,NA,NA,120.831,191.2315,62.7167,58.1143,20.153,27.8477,25.9901,NA,NA,42.8353,136.4708,NA,27.5764,20.6554,19.8721,162.8191,16.5982,NA,NA,NA,91.8295,NA,NA,182.7339
16047,"Gooding County","Idaho","Incidence","All","Female",NA,181.8745,414.5691,NA,NA,NA,NA,NA,NA,46.7435,NA,NA,37.9791,NA,NA,120.831,191.2315,62.7167,58.1143,NA,NA,NA,NA,NA,48.9712,153.0135,NA,29.7868,NA,NA,204.4409,NA,NA,NA,NA,NA,NA,NA,158.1411
16047,"Gooding County","Idaho","Incidence","All","Male",NA,95.0473,425.0906,NA,NA,NA,NA,NA,NA,36.7964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5031,NA,NA,NA,37.4201,122.6806,NA,NA,NA,NA,123.2337,NA,NA,NA,NA,91.8295,NA,NA,209.549
16047,"Gooding County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","Hispanic","All",NA,NA,300.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.6837,NA,NA,NA,NA,NA,NA,NA,130.3996
16047,"Gooding County","Idaho","Incidence","Hispanic","Female",NA,NA,408.7189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","Hispanic","Male",NA,NA,225.9607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16047,"Gooding County","Idaho","Incidence","White NH","All",NA,145.6107,438.5361,NA,NA,NA,NA,NA,NA,37.1765,NA,NA,25.371,NA,NA,128.974,201.1502,67.5022,61.4718,24.1823,32.2045,29.0969,NA,NA,46.4101,147.5131,NA,29.2521,26.3937,NA,171.0725,19.6349,NA,NA,NA,102.8593,NA,NA,194.4273
16047,"Gooding County","Idaho","Incidence","White NH","Female",NA,181.6228,418.0725,NA,NA,NA,NA,NA,NA,36.584,NA,NA,NA,NA,NA,128.974,201.1502,67.5022,61.4718,NA,NA,NA,NA,NA,51.1609,158.8279,NA,NA,NA,NA,204.8278,NA,NA,NA,NA,NA,NA,NA,154.4613
16047,"Gooding County","Idaho","Incidence","White NH","Male",NA,108.0276,463.3999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1656,NA,NA,NA,42.5198,139.0257,NA,NA,NA,NA,135.7389,NA,NA,NA,NA,102.8593,NA,NA,237.5041
16049,"Idaho County","Idaho","Incidence","All","All",NA,130.693,437.74,21.3284,NA,NA,NA,NA,NA,41.8593,79.1485,NA,28.3297,33.5285,NA,135.2556,282.076,77.7508,56.5543,10.4797,26.1669,17.8143,14.5002,NA,46.6348,156.3013,NA,37.919,30.2258,14.9035,167.7352,12.8656,NA,14.0582,NA,125.2019,NA,NA,174.6973
16049,"Idaho County","Idaho","Incidence","All","Female",NA,191.0849,403.7747,NA,NA,NA,NA,NA,NA,46.7965,NA,NA,30.4916,33.5285,NA,135.2556,282.076,77.7508,56.5543,NA,NA,NA,NA,NA,42.1209,128.4081,NA,36.1379,NA,NA,227.059,NA,NA,NA,NA,NA,NA,NA,137.9119
16049,"Idaho County","Idaho","Incidence","All","Male",NA,74.0434,468.6348,34.0193,NA,NA,NA,NA,NA,37.4859,87.2202,NA,26.6085,NA,NA,NA,NA,NA,NA,NA,28.7497,24.3127,20.147,NA,49.0748,176.6048,NA,38.0498,34.7855,NA,113.08,NA,NA,19.2153,NA,125.2019,NA,NA,207.8404
16049,"Idaho County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,626.2053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,"Idaho County","Idaho","Incidence","White NH","All",NA,129.3288,430.0762,21.6483,NA,NA,NA,NA,NA,41.4167,79.6407,NA,27.7312,30.5371,NA,133.4642,272.4959,78.1923,55.272,11.0727,26.8043,15.0756,12.5302,NA,47.2718,157.6034,NA,38.9315,32.3542,15.6246,162.8732,12.9327,NA,14.6039,NA,118.5353,NA,NA,170.8508
16049,"Idaho County","Idaho","Incidence","White NH","Female",NA,188.0342,399.2682,NA,NA,NA,NA,NA,NA,45.1772,NA,NA,29.0167,30.5371,NA,133.4642,272.4959,78.1923,55.272,NA,NA,NA,NA,NA,44.3654,135.9564,NA,38.1497,NA,NA,220.4829,NA,NA,NA,NA,NA,NA,NA,135.0504
16049,"Idaho County","Idaho","Incidence","White NH","Male",NA,74.7798,459.446,34.3294,NA,NA,NA,NA,NA,38.3831,87.7939,NA,26.868,NA,NA,NA,NA,NA,NA,NA,28.4551,NA,NA,NA,48.3678,172.7052,NA,38.2539,36.8365,NA,109.9073,NA,NA,20.0094,NA,118.5353,NA,NA,203.3228
16051,"Jefferson County","Idaho","Incidence","All","All",93.3694,118.2532,434.3259,24.3106,NA,NA,NA,NA,NA,38.4375,90.5876,18.7214,18.4385,25.7052,NA,116.6108,240.5996,71.021,45.5898,NA,34.6058,NA,12.9648,NA,36.7545,106.0617,NA,27.3625,35.5991,23.8152,163.3573,NA,NA,15.0824,NA,110.8743,NA,21.2615,162.0324
16051,"Jefferson County","Idaho","Incidence","All","Female",129.3305,157.586,401.5313,NA,NA,NA,NA,NA,NA,26.5909,NA,NA,NA,25.7052,NA,116.6108,240.5996,71.021,45.5898,NA,39.0323,NA,NA,NA,30.4451,88.6289,NA,NA,30.6415,24.7919,205.1922,NA,NA,NA,NA,NA,NA,25.9499,116.3069
16051,"Jefferson County","Idaho","Incidence","All","Male",NA,81.5014,477.3514,38.6001,NA,NA,NA,NA,NA,50.6247,124.9275,26.8416,NA,NA,NA,NA,NA,NA,NA,NA,30.6676,NA,25.6097,NA,44.1727,124.7296,NA,34.9487,42.8855,22.254,123.7253,NA,NA,NA,NA,110.8743,NA,NA,209.9731
16051,"Jefferson County","Idaho","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","Hispanic","All",NA,NA,327.6314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16051,"Jefferson County","Idaho","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
