"FIPS","Tract","County","State","PM25","Lead.Paint","Diesel.PM","Toxics.Release.to.Air","Traffic.Proximity","Water.Discharge","Superfund.Proximity","RMP.Proximity","Hazardous.Waste.Proximity","Ozone","Underground.Storage.Tanks","Nitrogen.Dioxide","Drinking.Water.Noncompliance"
16043970100,"Census Tract 9701.00","Fremont County","Idaho",4.52339057377049,0.086998784933171,0.016147269418948,0,15109.2215060504,2.43329835882107,0,0,0,59.88597,0.004713485932788,1.62204325199127,308
16043970200,"Census Tract 9702.00","Fremont County","Idaho",4.77296382513661,0.317647058823529,0.031653758513715,0,26684.8082291475,7.48806057714489,0,0,0,60.37083,0.194025861287818,6.01969263202294,0.106856909715338
16043970301,"Census Tract 9703.01","Fremont County","Idaho",5.58591480874317,0.403014416775885,0.054086105232648,0,86066.1872924677,0.078676795363918,0,0,0,59.49965,1.21878653487016,5.01799137472072,4.07807677651861
16043970302,"Census Tract 9703.02","Fremont County","Idaho",5.34112300546448,0.162714636140638,0.056739975943223,0,78229.3799273898,1.9694747334441,0,0,0,59.75465,0.679638639758879,6.9560534436366,1
16045960100,"Census Tract 9601.00","Gem County","Idaho",7.28472991803279,0.143304970891178,0.055169498786627,17.0694294010669,31350.5072264119,0.000672070361045,0,0.022602425162078,0,57.94673,0.050580429685472,3.76822524948599,0.598744769874477
16045960200,"Census Tract 9602.00","Gem County","Idaho",9.87713081967213,0.273395995096036,0.095894341464093,30.2087804957805,71395.0494539997,0.000835742471161,0,0.027582924086004,0,58.33575,0.826629132577587,5.36943051619042,0
16045960301,"Census Tract 9603.01","Gem County","Idaho",8.82463756830601,0.112181303116147,0.085494577383559,19.0740888652367,81859.7378778143,0.00030240637001,0,0,0,58.78314,0.171094619003659,5.87715714676854,0
16045960302,"Census Tract 9603.02","Gem County","Idaho",9.16830732240437,0.345606694560669,0.118640181051335,22.2071814285866,114154.198330269,0.000391813066681,0,0,0,59.02403,2.05815909384861,6.9562247251748,0
16047960101,"Census Tract 9601.01","Gooding County","Idaho",6.60967469945355,0.442159383033419,0.063204372521383,0.233008290147283,0,0.589539210891864,0,0.1521302059825,0,60.92201,1.72366968662007,9.2752134985219,2
16047960102,"Census Tract 9601.02","Gooding County","Idaho",6.30416087431694,0.176470588235294,0.055221245924727,0.184232670506017,12595.7104472296,1.9584061455771,0,0.173829572334051,0,61.23916,0.059278084449033,4.65615639429645,2.83758813518113
16047960201,"Census Tract 9602.01","Gooding County","Idaho",6.92938691256831,0.278424847476428,0.092312451732382,0.419538653548651,44100.2619763737,3.82538175771403,0,0.149344891854788,0,60.20826,0.559872567451148,6.93750632442808,0.709525756336877
16047960202,"Census Tract 9602.02","Gooding County","Idaho",6.97831407103825,0.07541241162608,0.067619277853008,0.504830501375321,22862.2011967998,9.10347987888872,0,0.181225337712724,0,59.83287,0.078780979794889,4.14436044852348,2.54479407817182
16049940000,"Census Tract 9400.00","Idaho County","Idaho",8.50213196721312,0.181776971894832,0.023000863566946,0.206776528642176,7622.07605768808,0.004378997836778,0,0.021899498157658,0,52.70149,0,4.32227183979241,2.82595995850096
16049960100,"Census Tract 9601.00","Idaho County","Idaho",6.29691969945355,0.124614435533621,0.005788631394126,2.45204568860771,1194.66540376101,0.004998172701765,0,0,0,50.30626,0.000803626852191,0.832232321643201,13.7892756349953
16049960201,"Census Tract 9602.01","Idaho County","Idaho",7.29969882513661,0.284017278617711,0.011912844319644,0.06988462,13097.5292273791,1.24973558437096,0,0.396007180415627,0,53.44857,0.011617314671877,1.97533905506134,0.100446428571429
16049960202,"Census Tract 9602.02","Idaho County","Idaho",7.31738218579235,0.260097647581003,0.018495176861007,0.37378482446232,9421.23519165714,0.021225512825848,0,0.833938552897926,0,52.25088,0.759401261918002,4.8110071365153,0.470940710527711
16049960300,"Census Tract 9603.00","Idaho County","Idaho",8.30009161202186,0.340697674418605,0.015106550097831,0.32628899796347,7630.94781992085,0.761789537843419,0,0.02540206516564,0,53.29609,0.029948466207624,2.0797299621312,0
16049960400,"Census Tract 9604.00","Idaho County","Idaho",6.49626715846995,0.134122287968442,0.007996833618836,0.02193449,12308.8708281211,5609.1214884389,0,0,0,55.65776,0.003617106341235,1.08706271648407,0
16051960100,"Census Tract 9601.00","Jefferson County","Idaho",5.89146448087432,0.254650416933932,0.035309643085353,2.54168178782489,13797.3315248304,0.004880247862525,0.24432981041096,0.090933573216258,0,58.96325,0.003999992664267,3.58701344530485,30.2315398010684
16051960200,"Census Tract 9602.00","Jefferson County","Idaho",6.28914994535519,0.31610337972167,0.066203617720673,0.208753501903402,36558.7827340373,0.00856259443843,0,0.13220203395895,0,59.52681,0.008421440377987,5.43735148978749,NA
16051960301,"Census Tract 9603.01","Jefferson County","Idaho",6.25388797814208,0.173658536585366,0.09316082298811,0.32218949,97560.01519725,0.004161825652759,0,0.085756192763265,0,59.72154,0.103918195236111,6.71954250335693,4.4156378600823
16051960302,"Census Tract 9603.02","Jefferson County","Idaho",6.18556953551913,0.216504854368932,0.124428472076236,0.283011762589568,155993.528464376,0.002141525715963,0,0,0,59.81401,0.974991557956668,7.54436380929538,1.06408111076916
16051960401,"Census Tract 9604.01","Jefferson County","Idaho",6.14036598360656,0.06123595505618,0.099844915911136,0.297080275017204,101649.248116428,0.000759489829539,0,0,0,59.97467,0.284875741276454,7.8480902921046,3.81969912590727
16051960402,"Census Tract 9604.02","Jefferson County","Idaho",5.89673169398907,0.271230502599653,0.054712792332911,0.149825952103384,52667.4182896694,0.002465249652522,0,0,0,60.44722,0.039537308090452,5.57366505524405,0.529248503887944
16053970100,"Census Tract 9701.00","Jerome County","Idaho",6.87767546448087,0.367312552653749,0.060028069246543,1.01449741157654,45096.6501190437,3.13248388809191,0,0.173565125695791,0,60.92891,0.025485292107685,3.72032367145108,5.43904674610449
16053970200,"Census Tract 9702.00","Jerome County","Idaho",6.92497786885246,0.132553606237817,0.093156573703306,1.52574264104903,94263.1443703693,3.76458569428359,0,0.579680769746201,0,60.4654,1.58758406041516,5.5111275712368,5.58910891089109
16053970300,"Census Tract 9703.00","Jerome County","Idaho",7.03524882513661,0.272596153846154,0.103032752944767,2.22962550934521,105369.20402655,1.5315103452244,0,0.60477270684216,0,60.2807,1.43392236285766,6.83375225091405,7
16053970400,"Census Tract 9704.00","Jerome County","Idaho",7.08327609289617,0.357266435986159,0.138238580015119,2.38349426426017,140445.189286728,2.27496713569719,0,1.23195912614095,0,60.16837,3.95766235032629,9.08686297834521,7
16053970501,"Census Tract 9705.01","Jerome County","Idaho",7.09521609289617,0.148765432098765,0.093402105158006,6.18845577538873,141090.234954496,4.74822672651082,0,0.493147424683509,0,59.88794,0.155378498122359,5.63706331260898,5.32777457836281
16053970502,"Census Tract 9705.02","Jerome County","Idaho",7.05574743169399,0.201535508637236,0.09239107928085,3.07794675302642,144197.219173095,3.31449504764253,0,1.41971976401133,0,60.32676,0.494865444243535,7.53395831709007,7.17644661183492
16055000101,"Census Tract 0001.01","Kootenai County","Idaho",12.5629133879781,0.100131752305665,0.076426806799733,52.3428457673091,27846.8531871389,0,0,0,0.122889587385777,52.84414,0.044840049547385,3.82917883309408,0.483227960747741
16055000102,"Census Tract 0001.02","Kootenai County","Idaho",12.4679407103825,0.167649536647009,0.066372212420347,45.4218634286955,5721.83781300807,0,0,0,0.016378602874923,52.84366,0.316469415264066,3.97909357445768,0.977587096735249
16055000201,"Census Tract 0002.01","Kootenai County","Idaho",12.5128855191257,0.005287009063444,0.113833672998803,61.9564259735636,180931.724741671,0.321210359533629,0.044248828423819,0,0.337512473390661,53.06822,0.179738177340295,5.31480146197582,1.63143601769377
16055000202,"Census Tract 0002.02","Kootenai County","Idaho",12.2597633879781,0.067392784206944,0.06590325642619,46.3265697000398,117479.292949758,0,0,0,0.22820199685463,52.90299,0.076901095177343,3.24381153612023,0.63838145300544
16055000203,"Census Tract 0002.03","Kootenai County","Idaho",12.0148010928962,0.067829457364341,0.06173142300312,21.1654433078198,21045.9957011792,0,0,0,0.05495260756227,52.67526,0.105754827854165,3.7487709505833,0.006637235966768
16055000301,"Census Tract 0003.01","Kootenai County","Idaho",12.6081472677596,0.093138997511553,0.121943229566077,129.788021364959,313196.109237549,15.9425639243348,0.136798499606889,0,0.442805063313245,53.58802,0.328972108940311,5.6249027801084,4.1396133504889
16055000303,"Census Tract 0003.03","Kootenai County","Idaho",12.6910071038251,0.025942241801273,0.162796832779892,92.2823331773528,268664.908342265,4.24926220046566,0.051638785438299,0,0.156547282110317,53.47092,0.723556708977272,5.92354092746318,0
16055000304,"Census Tract 0003.04","Kootenai County","Idaho",12.6005732240437,0.116248348745046,0.116335800299085,77.5406741006855,226891.856674102,3.53481368506864,0.040085960325083,0,0.20390732424958,53.38477,0.187703566359316,4.49533126919204,0.694861878687965
16055000401,"Census Tract 0004.01","Kootenai County","Idaho",12.1073166666667,0.044810417464573,0.135231350522609,303.639085543006,584987.366784717,33.9044510326583,0.700277962442245,0.013114566937663,1.08553174252053,53.18855,0.437676194212019,7.2237777297653,0
16055000402,"Census Tract 0004.02","Kootenai County","Idaho",12.4386355191257,0.055293136982495,0.204299813081912,162.282803651297,651724.967749958,28.0514395878007,0.617362777428439,0,0.615751080748236,53.46733,0.716302076385243,9.89061458042279,0.00977415773095
16055000501,"Census Tract 0005.01","Kootenai County","Idaho",12.4580983606557,0.083683767872161,0.213656447216184,130.31921965921,854670.012327251,24.1602775208284,0.534486506145394,0,0.358247007388155,53.42115,1.06601506640327,11.6515591008083,0
16055000502,"Census Tract 0005.02","Kootenai County","Idaho",12.4657344262295,0,0.212513549918773,132.899399660165,835109.831580439,23.1512302911209,0.376859661620665,0.103999689678366,0.250107982823888,53.34626,1.92834120343853,10.2335464780182,0
16055000503,"Census Tract 0005.03","Kootenai County","Idaho",12.472962295082,0,0.213149614474987,127.583872609649,754625.766529937,21.0484204150705,0.357537231445509,0.029470321708926,0.304324167959569,53.36855,0.161643015406419,10.9583267861039,0
16055000601,"Census Tract 0006.01","Kootenai County","Idaho",12.3491360655738,0.00604370060437,0.166543822982332,94.1100900656913,774530.557052027,41.1471813548313,1.79327208084712,0.142277561020586,0.203830893385452,53.20174,0.618554065480103,8.46657647015812,0
16055000602,"Census Tract 0006.02","Kootenai County","Idaho",12.3270863387978,0.088141592920354,0.135821083132742,127.912200655029,931654.84702698,44.5015843692977,3.17092265624531,0.105557863022484,0.283395263818295,53.22909,2.34595715336367,10.7447699089605,0
16055000701,"Census Tract 0007.01","Kootenai County","Idaho",12.2699426229508,0.023373052245646,0.261446435642186,69.1546022557129,938291.3431434,13.3433866896638,0.269605321732492,0.19395616223677,0,53.08228,4.40674702813023,8.42137744068571,0
16055000702,"Census Tract 0007.02","Kootenai County","Idaho",12.5896896174863,0.099881093935791,0.211748401125756,81.7045503622165,644164.256358103,11.1134492526474,0.164458983995988,0.122332710758338,0.162804984745788,53.36445,1.20702008500658,7.54791169166565,0.689502234414407
16055000703,"Census Tract 0007.03","Kootenai County","Idaho",12.338975136612,0.024246395806029,0.233463313231949,74.6511114956761,814507.84260472,15.0357109042926,0.291928051899127,0.181985324780438,0,53.12843,1.27826670278035,7.76466371931745,0
16055000704,"Census Tract 0007.04","Kootenai County","Idaho",12.4602284153005,0.004994450610433,0.178891053848612,88.6119529121519,651391.014588532,15.3299737148006,0.242690535471261,0.139760113541404,0.081954904600233,53.36112,0.116735750538009,8.19194514624009,0
16055000800,"Census Tract 0008.00","Kootenai County","Idaho",12.2738778688525,0.02593984962406,0.173127014909414,76.9171300918552,922847.49998118,28.1631889985477,1.6942221737105,0.259319882586025,0,53.09158,0.832099402036243,8.58005787207552,0.01517091459177
16055000901,"Census Tract 0009.01","Kootenai County","Idaho",12.1515368852459,0.020236087689713,0.264575536598833,66.5064660533092,1456325.47851661,23.3828923347812,0.662702783335051,0.374173044091684,0,53.04881,6.94115428497083,10.3707235584126,0
16055000902,"Census Tract 0009.02","Kootenai County","Idaho",12.0769653005464,0.238674033149171,0.201152988412901,62.4773720763408,1345315.7505784,44.0054259063133,2.34040553790345,1.01490946682142,0,53.01602,8.05976829207334,11.3406434543828,0
16055001002,"Census Tract 0010.02","Kootenai County","Idaho",12.3839816939891,0.0322265625,0.121396173792523,65.2775869474949,483110.22683465,3.81694886314936,0.114485558619588,0.101199736674394,0.130795927838334,53.17433,1.47403250056491,6.4011813053568,5.74688168083896
16055001003,"Census Tract 0010.03","Kootenai County","Idaho",12.296881147541,0.031023784901758,0.200548112598201,61.9095440686434,738454.280238704,7.1540502701734,0.14363445865787,0.124924147894768,0.103477269094808,53.19452,4.62277083539049,6.93197049651035,0.109183213120526
16055001004,"Census Tract 0010.04","Kootenai County","Idaho",12.4082322404372,0.023972602739726,0.238949423306908,69.6905341649037,700989.169878025,7.68701310083875,0.14674898507931,0.119213826472462,0.108447467582138,53.19537,5.66717306952489,8.10144438041077,1.38661531054405
16055001100,"Census Tract 0011.00","Kootenai County","Idaho",12.1943163934426,0.224049331963001,0.196973601700631,63.60064395,655791.057246907,10.4872860663746,0.191346919918287,0.170377210732632,0,53.02986,1.30393818000782,6.23468494415283,0.433529945553539
16055001201,"Census Tract 0012.01","Kootenai County","Idaho",12.0861655737705,0.045382165605096,0.267022712516319,60.5881189606382,726088.075196871,14.4823993595134,0.29438193923398,0.267189741000537,0,52.98482,0.764362623533348,6.73149391917275,0.045003010234798
16055001202,"Census Tract 0012.02","Kootenai County","Idaho",12.1298734972678,0.091267235718976,0.267022712464986,62.0687244548918,1026484.93991211,16.7313820544844,0.368540029895077,0.316806273241445,0,53.02506,6.89504752887026,8.1212776908179,0
16055001300,"Census Tract 0013.00","Kootenai County","Idaho",12.0316898907104,0.359056806002144,0.19021333029532,57.0262133502828,1015412.00870761,22.1001446837315,0.525074758248449,0.487211990236464,0,52.86815,4.17037336674881,9.95828187742766,0
16055001400,"Census Tract 0014.00","Kootenai County","Idaho",11.9110672131148,0.678224687933426,0.150526052376594,54.7724272809138,795720.258995201,39.1916898725266,1.95931483797092,1.11288767001689,0,52.75965,1.89819728856553,10.5619702472566,0
16055001500,"Census Tract 0015.00","Kootenai County","Idaho",11.9349177595628,0.67529107373868,0.150526052273535,53.9093466326199,740357.23556248,23.6493934246073,0.786414822922108,0.484368285631422,0,52.91666,0.931233593636689,9.22719337119431,0
16055001600,"Census Tract 0016.00","Kootenai County","Idaho",11.8525969945355,0.542756183745583,0.15052605222811,50.1397654388877,625465.345531956,23.6549489422112,1.84404332159697,0.381062662363972,0,52.78571,3.13606962281745,8.41049504606221,0.000719942404608
16055001700,"Census Tract 0017.00","Kootenai County","Idaho",11.6939071038251,0.136555607695917,0.047050804544735,44.9362147973034,472812.969792144,14.4331937743583,1.0258618837911,0.22257437700658,0,52.69545,0.135560377038326,3.71589480813231,2.47268662204052
16055001801,"Census Tract 0018.01","Kootenai County","Idaho",12.0413639344262,0.147588611272516,0.065077200090206,52.9466863651345,266564.66698193,2.1394352085821,0.094004735026564,0.062970027173937,0.133745923369929,52.93015,0,2.53172821333961,2.45531249700306
16055001802,"Census Tract 0018.02","Kootenai County","Idaho",11.9054557377049,0.040514218932606,0.097376840373555,54.2859945024651,509456.371341735,10.4203349398832,0.196132563705352,0.182896436655023,0.042872591298407,52.81082,0.322365967758364,4.20538914694412,0.08375753563107
16055001901,"Census Tract 0019.01","Kootenai County","Idaho",10.9772270491803,0.119096509240246,0.028112210641517,7.46567424411085,29290.17317267,110.185558541739,5.05379396776345,0,0.014167612877256,51.60946,0.011524687440542,2.21023563479717,2.26449954246372
16055001902,"Census Tract 0019.02","Kootenai County","Idaho",11.1373319672131,0.16978516978517,0.036208668636431,30.24455048,100868.223802204,59.1113372892798,3.67287544320706,0.075843123253352,0,52.33926,0.06131714681362,3.42426490783691,1.91698113207547
16055002000,"Census Tract 0020.00","Kootenai County","Idaho",11.6208169398907,0.153392330383481,0.083039025215598,66.6122248958866,425744.034465359,38.0823636837792,1.78202290076868,0.188965701556815,0.174409243436329,52.82405,0.006144708903627,4.2258645424269,0.076774032793713
16055940000,"Census Tract 9400.00","Kootenai County","Idaho",10.7737368852459,0.127318718381113,0.038548191198659,32.9273282280066,14031.6861285291,29.7226003478877,1.75266816867877,0,0,52.30653,0,4.08721077913022,2.89643839531311
16057005101,"Census Tract 0051.01","Latah County","Idaho",10.436256284153,0.25,0.046396177543635,129.45934319661,345932.626326989,0.025072369706448,0,0,0.439119964915231,53.43751,1.39297213752584,6.74248254097114,0
16057005102,"Census Tract 0051.02","Latah County","Idaho",10.4619841530055,0.157695542472666,0.084097102025394,136.673992347617,526433.37994343,0.04148497552571,0,0.012470544739377,0.986364417764368,53.38589,3.17730220601659,7.04060390698298,0
16057005200,"Census Tract 0052.00","Latah County","Idaho",10.3319456284153,0.280626780626781,0.069056392358434,124.528635595451,256926.624782051,0.019724430261031,0,0,0.332405485041328,53.28603,0.327410075340318,5.44350896059869,0
16057005301,"Census Tract 0053.01","Latah County","Idaho",10.3182256830601,0.064577397910731,0.040348151587638,120.274049343798,174687.749869722,0.015292164018576,0,0,0.222467243533654,53.51978,0.18902512183359,5.60019580421522,0.627637037918941
16057005302,"Census Tract 0053.02","Latah County","Idaho",10.4196991803279,0.220165419456479,0.106355230947257,146.260076840923,380907.820900832,0.023018128101685,0,0,0.472990507112496,53.53898,6.50511829146253,7.47475488907543,0
16057005400,"Census Tract 0054.00","Latah County","Idaho",10.4008819672131,0.100181050090525,0.074475727067875,154.754111389965,324821.60731465,0.037387826036919,0,0.016044243179245,2.17732951052453,53.74343,1.5031453867242,6.86858015081126,0
16057005500,"Census Tract 0055.00","Latah County","Idaho",9.92305928961749,0.3,0.022852850671118,11.0347767540589,12859.0091033157,0.002138978745471,0,0.256040429094302,0.017141872500389,52.49046,0.109439579186239,3.89060995618916,0.285083331658299
16057005600,"Census Tract 0056.00","Latah County","Idaho",9.54152049180328,0.311635058944131,0.018317872556194,37.9637927043442,4676.70830055551,0.010541670996746,0,0,0,52.15175,0.031467579340546,3.90327224255741,0.470572710477699
16057005700,"Census Tract 0057.00","Latah County","Idaho",10.1040215846995,0.399269628727937,0.021445439854532,135.137914560469,16954.3876234101,0.011065177010489,0,0.412119000634394,0.027893928594586,53.04574,0.009400871059853,3.45565483234124,9.45543086386022
16059970100,"Census Tract 9701.00","Lemhi County","Idaho",5.45783762295082,0.15130674002751,0.005482343491664,0.421101076509585,25343.280544123,0.212585324705345,0.016482505725921,0,0,56.95134,0.001353845128647,0.863516984561,11
16059970200,"Census Tract 9702.00","Lemhi County","Idaho",5.52908407103825,0.244416081684748,0.010515524380294,2.57725717194481,36183.6974038927,0.023569290447279,0,0,0,54.5819,0.841875198612587,2.9196027017575,11
16059970300,"Census Tract 9703.00","Lemhi County","Idaho",4.88604773224044,0.157430730478589,0.006009011673772,1.68771842995938,6908.57020680555,0.020003488185576,0,0,0,60.66447,0.0002928763928,2.63558960077145,2.0011071512801
16061940001,"Census Tract 9400.01","Lewis County","Idaho",8.593193715847,0.382494004796163,0.023557521519082,0.20013979,26771.1450079494,9.0833042009e-05,0,0,0,52.46832,0,7.01450538635254,4.11378205128205
16061940002,"Census Tract 9400.02","Lewis County","Idaho",9.20632213114754,0.533262935586061,0.017496780622967,40.8726099695543,9602.23191659836,0.046114002576239,0,0.635819890172027,0,53.73569,0,3.51653958515066,2.10453905787083
16061950300,"Census Tract 9503.00","Lewis County","Idaho",8.77216584699454,0,0.011306714689777,28.97198029,832.561584662967,0.000922457151111,0,0,0,53.59679,0,0.948933482170105,NA
16063950100,"Census Tract 9501.00","Lincoln County","Idaho",6.2055606010929,0.331967213114754,0.035363956560185,0.341460460643651,14090.977497199,0.232141100576826,0,0.040165625329393,0,62.57981,0.033717274677103,3.51015342576987,0.603268898235929
16065950101,"Census Tract 9501.01","Madison County","Idaho",5.95671948087432,0.142091152815013,0.066773961945096,0.054616525633345,77916.7808608792,0.047367356687748,0,0,0,59.30449,0,4.17793685397875,NA
16065950102,"Census Tract 9501.02","Madison County","Idaho",5.60625969945355,0.059538274605103,0.057607620732098,3.0813309958e-05,109286.995977883,0.031343019692709,0,0,0,59.81673,0.228335957647758,6.26248028836779,1
16065950103,"Census Tract 9501.03","Madison County","Idaho",5.79709448087432,0.0625,0.110895664021514,0.004484940581114,130135.696730293,0.032334094873965,0,0,0,59.43342,0.389677718655778,6.80492575001197,0
16065950200,"Census Tract 9502.00","Madison County","Idaho",5.88362928961749,0.138644918444166,0.144143691983872,0.107889055639572,297259.440108483,0.019835068532687,0,0,0,59.58998,3.08842773172743,10.1235544861327,0
16065950301,"Census Tract 9503.01","Madison County","Idaho",5.85530718579235,0.115804806991988,0.137169562389556,0.114091347554299,432393.708558415,0.014536065990611,0,0,0,59.66272,6.56522603918843,10.6999815362475,0
16065950303,"Census Tract 9503.03","Madison County","Idaho",5.87143658469945,0.010357500835282,0.136243671965379,0.1178209600789,400794.288155174,0.012705243608046,0,0,0,59.74559,3.37431227883062,9.79820859197564,0
16065950304,"Census Tract 9503.04","Madison County","Idaho",5.90158112021858,0.015474552957359,0.129084063036975,0.121793093666759,348154.164933891,0.017360125461537,0,0,0,59.63819,3.04202476754,10.5528460559781,0
16065950401,"Census Tract 9504.01","Madison County","Idaho",5.80881551912568,0.069936421435059,0.137139037069919,0.10823958469288,313308.27591215,0.009144649178873,0,0,0,59.86194,1.87417122004067,5.97510925921355,0
16065950402,"Census Tract 9504.02","Madison County","Idaho",5.26545775956284,0.136798905608755,0.083959307027003,0.016887271857143,198135.874724218,0.016483259941516,0,0,0,61.23813,1.51731332667656,5.05248423644475,0
16065950501,"Census Tract 9505.01","Madison County","Idaho",6.04322174863388,0.186728395061728,0.083496365089034,0.148060168046875,137871.863082608,0.02822277003392,0,0,0,59.37841,0.251208477085423,6.29015472345054,0
16065950502,"Census Tract 9505.02","Madison County","Idaho",5.88394161202186,0.181929181929182,0.055949499770879,0.121471975791817,108550.572234922,0.008797676551135,0,0,0,60.10229,0.024068818636245,3.2587589540755,0.72633491851631
16067970100,"Census Tract 9701.00","Minidoka County","Idaho",6.90454415300546,0.423423423423423,0.082159715803413,7.38510514933592,101525.720708637,1.88153784733553,0,1.48395607369607,0,60.83935,0.193129902534433,4.26106736069282,0.783204288266826
16067970200,"Census Tract 9702.00","Minidoka County","Idaho",6.81072191256831,0.088844621513944,0.154305709545014,3.89818895346476,260354.54538094,4.11747830738903,0,1.26003858020557,0,60.47229,0.601886522715868,7.45887357696752,1.97659111806472
16067970300,"Census Tract 9703.00","Minidoka County","Idaho",6.24187221311475,0.324761904761905,0.05342897036209,2.98803931351092,21240.5116715094,0.159635310089073,0,0.276729175667,0,62.85268,0,3.63487864960747,2.99106551952349
16067970400,"Census Tract 9704.00","Minidoka County","Idaho",6.80780765027322,0.420399352401511,0.107019143995166,7.59615813411144,78847.817837454,0.425799329227277,0,1.00733998071774,0,60.81756,0.666744861345692,6.91434904390772,2
16067970500,"Census Tract 9705.00","Minidoka County","Idaho",6.70916677595628,0.310410094637224,0.096886947725587,3.13166578713151,75712.2605317427,0.514742670340696,0,1.09578281416877,0,60.88935,2.04430227803648,6.95303961284471,1.92928585079952
16069940000,"Census Tract 9400.00","Nez Perce County","Idaho",9.93708825136612,0.25,0.029301665870731,155.695215409414,41695.9432888032,2.95566536897979,0,0.204881806819176,0.011404169813927,53.90897,0,3.22782879124363,5.79990209487437
16069960200,"Census Tract 9602.00","Nez Perce County","Idaho",9.84309590163934,0.158536585365854,0.020412259189429,69.8720588,1801.56495214603,0.180451681261095,0,0.216661021131963,0,52.83479,0.022514395950732,3.3237624168396,0
16069960300,"Census Tract 9603.00","Nez Perce County","Idaho",10.4412931693989,0.499283325370282,0.12758941036745,1868.96372001596,749124.912563783,139.825399006513,0,1.47444038659854,1.76106166822971,54.13684,1.81584790046266,6.83389988743342,0.746830104004728
16069960400,"Census Tract 9604.00","Nez Perce County","Idaho",10.3826013661202,0.803804994054697,0.155959253749363,1235.60244763003,891792.084713601,278.591444434313,0,1.0629720624033,3.12131281089569,54.15067,3.45655361988711,7.06748040746282,0
16069960500,"Census Tract 9605.00","Nez Perce County","Idaho",10.3612297814208,0.29398538504778,0.139167588718931,961.692399205672,861923.347540011,565.017934934396,0,0.899872921325988,2.49169168281899,54.09989,0.99504390629039,6.96734071534522,0
16069960600,"Census Tract 9606.00","Nez Perce County","Idaho",10.3735163934426,0.40571902196436,0.14046667609359,1325.74996688658,733342.444212272,169.571525897331,0,1.29047800681622,1.48177534294349,54.06137,3.23434125955767,7.05153111898452,11.5825402990872
16069960700,"Census Tract 9607.00","Nez Perce County","Idaho",8.98749890710383,0.243273129377073,0.098173636092218,482.31293155264,540386.300022899,333.573633270358,0,0.688289599829752,2.17124855943124,53.22983,0.818071114093291,5.69108511788198,3.81829986149584
16069960800,"Census Tract 9608.00","Nez Perce County","Idaho",10.2506543715847,0.354140914709518,0.068675650674485,432.038584560092,465648.470197156,130.854731920425,0,0.63530590680295,1.22428460477685,54.00704,1.41916337988402,5.77875011636339,62.8914461440867
16069960900,"Census Tract 9609.00","Nez Perce County","Idaho",10.2699278688525,0.261118170266836,0.053936344234246,461.032820698004,469794.064796949,103.025192099734,0,0.662103993358917,1.04213653211941,54.10041,2.43889949131552,6.47137808894906,85.7979735953331
16069961000,"Census Tract 9610.00","Nez Perce County","Idaho",10.2950316939891,0.1615515771526,0.053101186184357,444.200018886912,260651.272586608,69.368530745856,0,0.617119287366911,0.765182646651804,54.13953,0.118114915337761,3.08272076983994,7.66571135381751
16071960100,"Census Tract 9601.00","Oneida County","Idaho",6.17753341530055,0.455708661417323,0.042073401228965,88.5088754019479,17151.7252910775,0,0,0,0,63.99937,0.974704128368427,6.42166332598844,0
16073950101,"Census Tract 9501.01","Owyhee County","Idaho",8.62561595628415,0.328224776500639,0.051739948468908,25.216287057891,36850.7386773733,14255.902419057,0,0.103671209389556,0.027355186519975,56.02651,1.81112879277629,5.5684803319513,4.61539564994225
16073950102,"Census Tract 9501.02","Owyhee County","Idaho",8.60092852459016,0.182287822878229,0.06917196387047,22.2538789776315,42538.6104398462,0.102514404140471,0,0,0.777227467760456,56.44348,0.11676565687049,5.44343729044387,0
16073950200,"Census Tract 9502.00","Owyhee County","Idaho",5.64535010928962,0.177814029363785,0.019397284267064,1874.76149299479,2113.29388399395,2.6970204714924,0.014769480823972,0,0.060394466123988,61.03904,0.004447754393729,2.12716964839757,6.12368143459916
16075960100,"Census Tract 9601.00","Payette County","Idaho",8.73005713114754,0.34131508931965,0.098286969342054,6.99377830917118,212234.58410397,58635.063586766,0,0.480830856396806,0.30046060873225,56.7276,0.454977833972424,7.0981079285223,0
16075960200,"Census Tract 9602.00","Payette County","Idaho",9.63290177595628,0.41966966966967,0.14826863145363,7.91633151114832,253843.94413974,62971.5971884674,0,0.607289924824587,0.373645416698847,56.20178,0.575756114773749,8.11527766733145,0
16075960301,"Census Tract 9603.01","Payette County","Idaho",10.1327250273224,0.132710280373832,0.102221482522744,46.76274236,101818.983466317,261047.535198021,0,0.361144156750473,0.184567348955374,56.62572,0.041958642363289,3.96299648284912,NA
16075960302,"Census Tract 9603.02","Payette County","Idaho",9.83202084699453,0.214756671899529,0.23143056638791,20.2246730488636,277191.001447234,60059.1410477561,0,1.42386018298982,1.67803184063474,56.41997,1.73061263366794,8.03094588608301,4.95978750290932
16075960400,"Census Tract 9604.00","Payette County","Idaho",10.0095831147541,0.275601698914582,0.102759299845778,36.8881712320928,53920.9666372506,36492.6461594372,0,0.340010375839812,0.160371968398324,57.00848,0.320822264199608,6.95350664083784,0.351266407838787
16077960100,"Census Tract 9601.00","Power County","Idaho",5.90069617486339,0.198581560283688,0.033624793800731,79.6331336847385,83385.186409363,0.241092020294996,0.240300463228357,0.165152449183145,0.285605166557449,63.04819,0.001700971216185,2.08739204612145,0
