"FIPS","Tract","County","State","Gini.Coefficient","Economic.Segregation","Racial.Economic.Segregation","Racial.Segregation","Gender.Pay.Gap","Uninsured.Children","Uninsured..Black.","Uninsured..Hispanic.","Living.Below.Poverty..Black.","Living.Below.Poverty..Hispanic.","Lack_English_Prof"
49035104800,"Census Tract 1048","Salt Lake County","Utah",0.4152,0.0479481641468682,0.192224622030238,0.921625264779511,0.173496844862484,0.0478955007256894,NA,0,NA,0,0.00328474645863272
49035104900,"Census Tract 1049","Salt Lake County","Utah",0.397,0.138261464750171,0.240930869267625,0.665597147950089,0.102947344872906,0,0.524096385542169,0,0,0,0.0271161597654819
49035110103,"Census Tract 1101.03","Salt Lake County","Utah",0.4157,0.436746987951807,0.423192771084337,0.865165072508485,0.248044843049327,0,NA,0,NA,0,0.00317359568390987
49035110104,"Census Tract 1101.04","Salt Lake County","Utah",0.4571,0.559787849566056,0.544840887174542,0.828831928436264,0.397457365139884,0,0.457142857142857,0.0720720720720721,NA,0,0.0110768113310332
49035110105,"Census Tract 1101.05","Salt Lake County","Utah",0.4209,0.576059850374065,0.5785536159601,0.784845650140318,0.117902804701769,0.160243407707911,NA,0,NA,0,0
49035110106,"Census Tract 1101.06","Salt Lake County","Utah",0.4762,0.281725888324873,0.376903553299492,0.835443037974684,0.289417894218057,0.0543933054393305,0,0,NA,0,0
49035110200,"Census Tract 1102","Salt Lake County","Utah",0.404,0.381767955801105,0.405524861878453,0.862203953807007,0.224138446661948,0.00571895424836601,0,0.189542483660131,NA,0,0.00190799236803053
49035110300,"Census Tract 1103","Salt Lake County","Utah",0.3493,0.383762200532387,0.409494232475599,0.871393643031785,0.194202898550725,0.00608108108108108,0,0.0330188679245283,NA,0,0.00137433430682013
49035110401,"Census Tract 1104.01","Salt Lake County","Utah",0.5136,0.102689486552567,0.227383863080685,0.567105263157895,0.0538859619041681,0.166163141993958,0.547169811320755,0.395652173913043,0.541666666666667,0,0.00633802816901408
49035110402,"Census Tract 1104.02","Salt Lake County","Utah",0.4083,0.257503949447077,0.407582938388626,0.883007009910563,0.329724512460317,0.0434782608695652,0,0.111111111111111,0,0,0.0223743090286918
49035110500,"Census Tract 1105","Salt Lake County","Utah",0.4388,0.399438727782975,0.465855940130964,0.889320969189351,0.318671446682395,0.0342633382280959,NA,0,NA,0,0
49035110600,"Census Tract 1106","Salt Lake County","Utah",0.3851,0.366396761133603,0.397267206477733,0.862702702702703,0.304399675473838,0.0289308176100629,0,0,NA,0,0.00134460238186708
49035110701,"Census Tract 1107.01","Salt Lake County","Utah",0.423,0.162758620689655,0.215862068965517,0.677213507045998,0.119023210979696,0.0684624017957351,0,0.205882352941176,NA,0.0714285714285714,0.038961038961039
49035110702,"Census Tract 1107.02","Salt Lake County","Utah",0.4115,0.277777777777778,0.325396825396825,0.86971494164913,0.227227184548807,0.0146373918829009,NA,0.338709677419355,NA,0,0.00286240032713147
49035110800,"Census Tract 1108","Salt Lake County","Utah",0.5108,0.117096018735363,0.183450429352069,0.82013769363167,-0.0572514851485149,0.0188172043010753,0.351851851851852,0,0,0,0.0145560407569141
49035110900,"Census Tract 1109","Salt Lake County","Utah",0.4484,0.461290322580645,0.516129032258065,0.89317438055166,0.292384376650341,0,0,0,NA,0,0
49035111001,"Census Tract 1110.01","Salt Lake County","Utah",0.546,0.349272349272349,0.438669438669439,0.861079480756092,0.610388598411944,0.00678952473326867,0,0.470383275261324,NA,0.595238095238095,0.0261248185776488
49035111002,"Census Tract 1110.02","Salt Lake County","Utah",0.4042,0.248672139063254,0.251569290197972,0.829263746505126,0.0256709451575262,0.0643604183427192,NA,0.247899159663866,NA,0.205128205128205,0.0212305877727541
49035111104,"Census Tract 1111.04","Salt Lake County","Utah",0.4142,0.250470809792844,0.290960451977401,0.769031781226903,0.0230589497069752,0.0434782608695652,NA,0.0408163265306122,NA,0,0
49035111105,"Census Tract 1111.05","Salt Lake County","Utah",0.4608,-0.0555555555555556,0.131086142322097,0.789549653579677,0.0107726252943466,0.317073170731707,1,0.0888888888888889,0,0.148148148148148,0.00655347036044087
